Provider_ID,Hospital_Name,State,Claim_Type,AvgSpendPerEpHosp
220029,ANNA JAQUES HOSPITAL,MA,Outpatient,209.0
220029,ANNA JAQUES HOSPITAL,MA,Skilled Nursing Facility,943.3333333333334
220029,ANNA JAQUES HOSPITAL,MA,Total,17331.0
220030,UMASS MEMORIAL HEALTHCARE WING MEMORIAL HOSPITAL,MA,Carrier,752.0
220030,UMASS MEMORIAL HEALTHCARE WING MEMORIAL HOSPITAL,MA,Durable Medical Equipment,13.0
220030,UMASS MEMORIAL HEALTHCARE WING MEMORIAL HOSPITAL,MA,Home Health Agency,204.0
220030,UMASS MEMORIAL HEALTHCARE WING MEMORIAL HOSPITAL,MA,Hospice,40.0
220030,UMASS MEMORIAL HEALTHCARE WING MEMORIAL HOSPITAL,MA,Inpatient,2722.3333333333335
220030,UMASS MEMORIAL HEALTHCARE WING MEMORIAL HOSPITAL,MA,Outpatient,192.33333333333334
220030,UMASS MEMORIAL HEALTHCARE WING MEMORIAL HOSPITAL,MA,Skilled Nursing Facility,893.0
220030,UMASS MEMORIAL HEALTHCARE WING MEMORIAL HOSPITAL,MA,Total,14450.0
220031,BOSTON MEDICAL CENTER,MA,Carrier,1131.0
220031,BOSTON MEDICAL CENTER,MA,Durable Medical Equipment,32.666666666666664
220031,BOSTON MEDICAL CENTER,MA,Home Health Agency,224.33333333333334
220031,BOSTON MEDICAL CENTER,MA,Hospice,26.333333333333332
220031,BOSTON MEDICAL CENTER,MA,Inpatient,4597.666666666667
220031,BOSTON MEDICAL CENTER,MA,Outpatient,369.3333333333333
220031,BOSTON MEDICAL CENTER,MA,Skilled Nursing Facility,845.3333333333334
220031,BOSTON MEDICAL CENTER,MA,Total,21681.0
220033,NORTHEST HOSPITAL CORPORATION,MA,Carrier,917.6666666666666
220033,NORTHEST HOSPITAL CORPORATION,MA,Durable Medical Equipment,16.0
220033,NORTHEST HOSPITAL CORPORATION,MA,Home Health Agency,381.0
220033,NORTHEST HOSPITAL CORPORATION,MA,Hospice,50.666666666666664
220033,NORTHEST HOSPITAL CORPORATION,MA,Inpatient,3372.3333333333335
220033,NORTHEST HOSPITAL CORPORATION,MA,Outpatient,221.0
220033,NORTHEST HOSPITAL CORPORATION,MA,Skilled Nursing Facility,1070.3333333333333
220033,NORTHEST HOSPITAL CORPORATION,MA,Total,18085.0
220035,NORTH SHORE MEDICAL CENTER -,MA,Carrier,1014.6666666666666
220035,NORTH SHORE MEDICAL CENTER -,MA,Durable Medical Equipment,15.0
220035,NORTH SHORE MEDICAL CENTER -,MA,Home Health Agency,422.3333333333333
220035,NORTH SHORE MEDICAL CENTER -,MA,Hospice,46.666666666666664
220035,NORTH SHORE MEDICAL CENTER -,MA,Inpatient,3325.0
220035,NORTH SHORE MEDICAL CENTER -,MA,Outpatient,204.66666666666666
220035,NORTH SHORE MEDICAL CENTER -,MA,Skilled Nursing Facility,923.3333333333334
220035,NORTH SHORE MEDICAL CENTER -,MA,Total,17855.0
220036,ST ELIZABETH'S MEDICAL CENTER,MA,Carrier,1072.0
220036,ST ELIZABETH'S MEDICAL CENTER,MA,Durable Medical Equipment,23.333333333333332
220036,ST ELIZABETH'S MEDICAL CENTER,MA,Home Health Agency,292.3333333333333
220036,ST ELIZABETH'S MEDICAL CENTER,MA,Hospice,14.0
220036,ST ELIZABETH'S MEDICAL CENTER,MA,Inpatient,4827.333333333333
220036,ST ELIZABETH'S MEDICAL CENTER,MA,Outpatient,356.3333333333333
220036,ST ELIZABETH'S MEDICAL CENTER,MA,Skilled Nursing Facility,1112.3333333333333
220036,ST ELIZABETH'S MEDICAL CENTER,MA,Total,23092.0
220046,BERKSHIRE MEDICAL CENTER,MA,Carrier,880.0
220046,BERKSHIRE MEDICAL CENTER,MA,Durable Medical Equipment,23.666666666666668
220046,BERKSHIRE MEDICAL CENTER,MA,Home Health Agency,307.0
220046,BERKSHIRE MEDICAL CENTER,MA,Hospice,23.333333333333332
220046,BERKSHIRE MEDICAL CENTER,MA,Inpatient,3520.6666666666665
220046,BERKSHIRE MEDICAL CENTER,MA,Outpatient,303.6666666666667
220046,BERKSHIRE MEDICAL CENTER,MA,Skilled Nursing Facility,1383.6666666666667
220046,BERKSHIRE MEDICAL CENTER,MA,Total,19327.0
220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,MA,Carrier,874.6666666666666
220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,MA,Durable Medical Equipment,34.333333333333336
220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,MA,Home Health Agency,268.6666666666667
220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,MA,Hospice,22.333333333333332
220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,MA,Inpatient,3288.3333333333335
220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,MA,Outpatient,176.0
220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,MA,Skilled Nursing Facility,748.0
220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,MA,Total,16235.0
220052,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,MA,Carrier,879.0
220052,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,MA,Durable Medical Equipment,21.0
220052,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,MA,Home Health Agency,267.6666666666667
220052,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,MA,Hospice,25.666666666666668
220052,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,MA,Inpatient,3276.6666666666665
220052,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,MA,Outpatient,235.33333333333334
220052,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,MA,Skilled Nursing Facility,785.6666666666666
220052,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,MA,Total,16473.0
220058,UMASS MEMORIAL HEALTHCARE-CLINTON HOSPITAL,MA,Carrier,680.3333333333334
220058,UMASS MEMORIAL HEALTHCARE-CLINTON HOSPITAL,MA,Durable Medical Equipment,24.666666666666668
220058,UMASS MEMORIAL HEALTHCARE-CLINTON HOSPITAL,MA,Home Health Agency,275.3333333333333
220058,UMASS MEMORIAL HEALTHCARE-CLINTON HOSPITAL,MA,Hospice,0.0
220058,UMASS MEMORIAL HEALTHCARE-CLINTON HOSPITAL,MA,Inpatient,3132.0
220058,UMASS MEMORIAL HEALTHCARE-CLINTON HOSPITAL,MA,Outpatient,198.33333333333334
220058,UMASS MEMORIAL HEALTHCARE-CLINTON HOSPITAL,MA,Skilled Nursing Facility,1441.3333333333333
220058,UMASS MEMORIAL HEALTHCARE-CLINTON HOSPITAL,MA,Total,17257.0
220060,BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,MA,Carrier,945.0
220060,BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,MA,Durable Medical Equipment,23.0
220060,BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,MA,Home Health Agency,369.6666666666667
220060,BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,MA,Hospice,47.333333333333336
220060,BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,MA,Inpatient,3545.0
220060,BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,MA,Outpatient,220.0
220060,BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,MA,Skilled Nursing Facility,1037.3333333333333
220060,BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,MA,Total,18562.0
220062,ADCARE HOSPITAL OF WORCESTER INC,MA,Carrier,409.6666666666667
220062,ADCARE HOSPITAL OF WORCESTER INC,MA,Durable Medical Equipment,5.333333333333333
220062,ADCARE HOSPITAL OF WORCESTER INC,MA,Home Health Agency,5.666666666666667
220062,ADCARE HOSPITAL OF WORCESTER INC,MA,Hospice,0.0
220062,ADCARE HOSPITAL OF WORCESTER INC,MA,Inpatient,2243.0
220062,ADCARE HOSPITAL OF WORCESTER INC,MA,Outpatient,238.0
220062,ADCARE HOSPITAL OF WORCESTER INC,MA,Skilled Nursing Facility,28.666666666666668
220062,ADCARE HOSPITAL OF WORCESTER INC,MA,Total,8791.0
220063,LOWELL GENERAL HOSPITAL,MA,Carrier,940.0
220063,LOWELL GENERAL HOSPITAL,MA,Durable Medical Equipment,16.666666666666668
220063,LOWELL GENERAL HOSPITAL,MA,Home Health Agency,270.6666666666667
220063,LOWELL GENERAL HOSPITAL,MA,Hospice,25.333333333333332
220063,LOWELL GENERAL HOSPITAL,MA,Inpatient,3632.6666666666665
220063,LOWELL GENERAL HOSPITAL,MA,Outpatient,242.33333333333334
220063,LOWELL GENERAL HOSPITAL,MA,Skilled Nursing Facility,899.0
220063,LOWELL GENERAL HOSPITAL,MA,Total,18080.0
220065,NOBLE HOSPITAL,MA,Carrier,781.0
220065,NOBLE HOSPITAL,MA,Durable Medical Equipment,19.0
220065,NOBLE HOSPITAL,MA,Home Health Agency,304.6666666666667
220065,NOBLE HOSPITAL,MA,Hospice,43.0
220065,NOBLE HOSPITAL,MA,Inpatient,2648.3333333333335
220065,NOBLE HOSPITAL,MA,Outpatient,198.66666666666666
220065,NOBLE HOSPITAL,MA,Skilled Nursing Facility,1333.0
220065,NOBLE HOSPITAL,MA,Total,15983.0
220066,MERCY MEDICAL CTR,MA,Carrier,967.0
220066,MERCY MEDICAL CTR,MA,Durable Medical Equipment,20.0
220066,MERCY MEDICAL CTR,MA,Home Health Agency,291.6666666666667
220066,MERCY MEDICAL CTR,MA,Hospice,19.333333333333332
220066,MERCY MEDICAL CTR,MA,Inpatient,3665.6666666666665
220066,MERCY MEDICAL CTR,MA,Outpatient,217.0
220066,MERCY MEDICAL CTR,MA,Skilled Nursing Facility,882.6666666666666
220066,MERCY MEDICAL CTR,MA,Total,18187.0
220070,HALLMARK HEALTH SYSTEM,MA,Carrier,934.6666666666666
220070,HALLMARK HEALTH SYSTEM,MA,Durable Medical Equipment,13.333333333333334
220070,HALLMARK HEALTH SYSTEM,MA,Home Health Agency,347.3333333333333
220070,HALLMARK HEALTH SYSTEM,MA,Hospice,37.0
220070,HALLMARK HEALTH SYSTEM,MA,Inpatient,3359.6666666666665
220070,HALLMARK HEALTH SYSTEM,MA,Outpatient,205.66666666666666
220070,HALLMARK HEALTH SYSTEM,MA,Skilled Nursing Facility,1334.6666666666667
220070,HALLMARK HEALTH SYSTEM,MA,Total,18698.0
220071,MASSACHUSETTS GENERAL HOSPITAL,MA,Carrier,1211.3333333333333
220071,MASSACHUSETTS GENERAL HOSPITAL,MA,Durable Medical Equipment,30.333333333333332
220071,MASSACHUSETTS GENERAL HOSPITAL,MA,Home Health Agency,376.0
220071,MASSACHUSETTS GENERAL HOSPITAL,MA,Hospice,31.0
220071,MASSACHUSETTS GENERAL HOSPITAL,MA,Inpatient,5009.0
220071,MASSACHUSETTS GENERAL HOSPITAL,MA,Outpatient,361.0
220071,MASSACHUSETTS GENERAL HOSPITAL,MA,Skilled Nursing Facility,891.3333333333334
220071,MASSACHUSETTS GENERAL HOSPITAL,MA,Total,23730.0
220073,MORTON HOSPITAL,MA,Carrier,895.6666666666666
220073,MORTON HOSPITAL,MA,Durable Medical Equipment,24.666666666666668
220073,MORTON HOSPITAL,MA,Home Health Agency,230.33333333333334
220073,MORTON HOSPITAL,MA,Hospice,25.333333333333332
220073,MORTON HOSPITAL,MA,Inpatient,3355.6666666666665
220073,MORTON HOSPITAL,MA,Outpatient,168.0
220073,MORTON HOSPITAL,MA,Skilled Nursing Facility,1158.3333333333333
220073,MORTON HOSPITAL,MA,Total,17576.0
220074,SOUTHCOAST HOSPITALS GROUP,MA,Carrier,1018.0
220074,SOUTHCOAST HOSPITALS GROUP,MA,Durable Medical Equipment,34.666666666666664
220074,SOUTHCOAST HOSPITALS GROUP,MA,Home Health Agency,275.6666666666667
220074,SOUTHCOAST HOSPITALS GROUP,MA,Hospice,21.333333333333332
220074,SOUTHCOAST HOSPITALS GROUP,MA,Inpatient,3781.0
220074,SOUTHCOAST HOSPITALS GROUP,MA,Outpatient,232.0
220074,SOUTHCOAST HOSPITALS GROUP,MA,Skilled Nursing Facility,1071.3333333333333
220074,SOUTHCOAST HOSPITALS GROUP,MA,Total,19301.0
220075,MASSACHUSETTS EYE AND EAR INFIRMARY,MA,Carrier,1384.6666666666667
220075,MASSACHUSETTS EYE AND EAR INFIRMARY,MA,Durable Medical Equipment,17.333333333333332
220075,MASSACHUSETTS EYE AND EAR INFIRMARY,MA,Home Health Agency,215.66666666666666
220075,MASSACHUSETTS EYE AND EAR INFIRMARY,MA,Hospice,0.0
220075,MASSACHUSETTS EYE AND EAR INFIRMARY,MA,Inpatient,3991.6666666666665
220075,MASSACHUSETTS EYE AND EAR INFIRMARY,MA,Outpatient,352.6666666666667
220075,MASSACHUSETTS EYE AND EAR INFIRMARY,MA,Skilled Nursing Facility,667.6666666666666
220075,MASSACHUSETTS EYE AND EAR INFIRMARY,MA,Total,19890.0
220077,BAYSTATE MEDICAL CENTER,MA,Carrier,1114.3333333333333
220077,BAYSTATE MEDICAL CENTER,MA,Durable Medical Equipment,34.666666666666664
220077,BAYSTATE MEDICAL CENTER,MA,Home Health Agency,284.6666666666667
220077,BAYSTATE MEDICAL CENTER,MA,Hospice,19.666666666666668
220077,BAYSTATE MEDICAL CENTER,MA,Inpatient,4181.666666666667
220077,BAYSTATE MEDICAL CENTER,MA,Outpatient,268.0
220077,BAYSTATE MEDICAL CENTER,MA,Skilled Nursing Facility,998.0
220077,BAYSTATE MEDICAL CENTER,MA,Total,20703.0
220080,HOLY FAMILY HOSPITAL,MA,Carrier,996.3333333333334
220080,HOLY FAMILY HOSPITAL,MA,Durable Medical Equipment,23.0
220080,HOLY FAMILY HOSPITAL,MA,Home Health Agency,236.33333333333334
220080,HOLY FAMILY HOSPITAL,MA,Hospice,20.333333333333332
220080,HOLY FAMILY HOSPITAL,MA,Inpatient,3720.3333333333335
220080,HOLY FAMILY HOSPITAL,MA,Outpatient,182.66666666666666
220080,HOLY FAMILY HOSPITAL,MA,Skilled Nursing Facility,849.0
220080,HOLY FAMILY HOSPITAL,MA,Total,18083.0
220083,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,MA,Carrier,882.3333333333334
220083,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,MA,Durable Medical Equipment,8.333333333333334
220083,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,MA,Home Health Agency,393.3333333333333
220083,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,MA,Hospice,48.333333333333336
220083,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,MA,Inpatient,3221.3333333333335
220083,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,MA,Outpatient,188.33333333333334
220083,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,MA,Skilled Nursing Facility,1180.3333333333333
220083,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,MA,Total,17766.0
220084,EMERSON HOSPITAL -,MA,Carrier,970.0
220084,EMERSON HOSPITAL -,MA,Durable Medical Equipment,12.666666666666666
220084,EMERSON HOSPITAL -,MA,Home Health Agency,338.3333333333333
220084,EMERSON HOSPITAL -,MA,Hospice,90.0
220084,EMERSON HOSPITAL -,MA,Inpatient,3423.3333333333335
220084,EMERSON HOSPITAL -,MA,Outpatient,179.33333333333334
220084,EMERSON HOSPITAL -,MA,Skilled Nursing Facility,1117.3333333333333
220084,EMERSON HOSPITAL -,MA,Total,18395.0
220086,BETH ISRAEL DEACONESS MEDICAL CENTER,MA,Carrier,1200.0
220086,BETH ISRAEL DEACONESS MEDICAL CENTER,MA,Durable Medical Equipment,37.0
220086,BETH ISRAEL DEACONESS MEDICAL CENTER,MA,Home Health Agency,330.0
220086,BETH ISRAEL DEACONESS MEDICAL CENTER,MA,Hospice,28.666666666666668
220086,BETH ISRAEL DEACONESS MEDICAL CENTER,MA,Inpatient,4915.0
220086,BETH ISRAEL DEACONESS MEDICAL CENTER,MA,Outpatient,408.0
220086,BETH ISRAEL DEACONESS MEDICAL CENTER,MA,Skilled Nursing Facility,861.0
220086,BETH ISRAEL DEACONESS MEDICAL CENTER,MA,Total,23341.0
220088,NEW ENGLAND BAPTIST HOSPITAL,MA,Carrier,1090.3333333333333
220088,NEW ENGLAND BAPTIST HOSPITAL,MA,Durable Medical Equipment,53.333333333333336
220088,NEW ENGLAND BAPTIST HOSPITAL,MA,Home Health Agency,828.0
220088,NEW ENGLAND BAPTIST HOSPITAL,MA,Hospice,1.3333333333333333
220088,NEW ENGLAND BAPTIST HOSPITAL,MA,Inpatient,4845.333333333333
220088,NEW ENGLAND BAPTIST HOSPITAL,MA,Outpatient,76.33333333333333
220088,NEW ENGLAND BAPTIST HOSPITAL,MA,Skilled Nursing Facility,662.3333333333334
220088,NEW ENGLAND BAPTIST HOSPITAL,MA,Total,22671.0
220090,MILFORD REGIONAL MEDICAL CENTER,MA,Carrier,960.0
220090,MILFORD REGIONAL MEDICAL CENTER,MA,Durable Medical Equipment,20.0
220090,MILFORD REGIONAL MEDICAL CENTER,MA,Home Health Agency,320.3333333333333
220090,MILFORD REGIONAL MEDICAL CENTER,MA,Hospice,34.333333333333336
220090,MILFORD REGIONAL MEDICAL CENTER,MA,Inpatient,3236.3333333333335
220090,MILFORD REGIONAL MEDICAL CENTER,MA,Outpatient,216.33333333333334
220090,MILFORD REGIONAL MEDICAL CENTER,MA,Skilled Nursing Facility,1085.0
220090,MILFORD REGIONAL MEDICAL CENTER,MA,Total,17615.0
220095,HEYWOOD HOSPITAL,MA,Carrier,809.6666666666666
220095,HEYWOOD HOSPITAL,MA,Durable Medical Equipment,29.333333333333332
220095,HEYWOOD HOSPITAL,MA,Home Health Agency,249.66666666666666
220095,HEYWOOD HOSPITAL,MA,Hospice,17.666666666666668
220095,HEYWOOD HOSPITAL,MA,Inpatient,2934.6666666666665
220095,HEYWOOD HOSPITAL,MA,Outpatient,311.6666666666667
220095,HEYWOOD HOSPITAL,MA,Skilled Nursing Facility,1437.0
220095,HEYWOOD HOSPITAL,MA,Total,17369.0
220098,NASHOBA VALLEY MEDICAL CENTER,MA,Carrier,747.0
220098,NASHOBA VALLEY MEDICAL CENTER,MA,Durable Medical Equipment,16.666666666666668
220098,NASHOBA VALLEY MEDICAL CENTER,MA,Home Health Agency,351.6666666666667
220098,NASHOBA VALLEY MEDICAL CENTER,MA,Hospice,35.333333333333336
220098,NASHOBA VALLEY MEDICAL CENTER,MA,Inpatient,2679.0
220098,NASHOBA VALLEY MEDICAL CENTER,MA,Outpatient,137.66666666666666
220098,NASHOBA VALLEY MEDICAL CENTER,MA,Skilled Nursing Facility,1179.6666666666667
220098,NASHOBA VALLEY MEDICAL CENTER,MA,Total,15440.0
220100,SOUTH SHORE HOSPITAL,MA,Carrier,954.0
220100,SOUTH SHORE HOSPITAL,MA,Durable Medical Equipment,22.333333333333332
220100,SOUTH SHORE HOSPITAL,MA,Home Health Agency,354.6666666666667
220100,SOUTH SHORE HOSPITAL,MA,Hospice,33.0
220100,SOUTH SHORE HOSPITAL,MA,Inpatient,3280.3333333333335
220100,SOUTH SHORE HOSPITAL,MA,Outpatient,237.33333333333334
220100,SOUTH SHORE HOSPITAL,MA,Skilled Nursing Facility,1206.0
220100,SOUTH SHORE HOSPITAL,MA,Total,18263.0
220101,NEWTON-WELLESLEY HOSPITAL,MA,Carrier,964.6666666666666
220101,NEWTON-WELLESLEY HOSPITAL,MA,Durable Medical Equipment,20.333333333333332
220101,NEWTON-WELLESLEY HOSPITAL,MA,Home Health Agency,451.0
220101,NEWTON-WELLESLEY HOSPITAL,MA,Hospice,44.666666666666664
220101,NEWTON-WELLESLEY HOSPITAL,MA,Inpatient,3748.3333333333335
220101,NEWTON-WELLESLEY HOSPITAL,MA,Outpatient,148.33333333333334
220101,NEWTON-WELLESLEY HOSPITAL,MA,Skilled Nursing Facility,1141.0
220101,NEWTON-WELLESLEY HOSPITAL,MA,Total,19556.0
220105,WINCHESTER HOSPITAL,MA,Carrier,909.0
220105,WINCHESTER HOSPITAL,MA,Durable Medical Equipment,13.666666666666666
220105,WINCHESTER HOSPITAL,MA,Home Health Agency,373.6666666666667
220105,WINCHESTER HOSPITAL,MA,Hospice,46.0
220105,WINCHESTER HOSPITAL,MA,Inpatient,3464.0
220105,WINCHESTER HOSPITAL,MA,Outpatient,164.66666666666666
220105,WINCHESTER HOSPITAL,MA,Skilled Nursing Facility,1009.6666666666666
220105,WINCHESTER HOSPITAL,MA,Total,17942.0
220108,BETH ISRAEL DEACONESS HOSPITAL - MILTON,MA,Carrier,901.0
220108,BETH ISRAEL DEACONESS HOSPITAL - MILTON,MA,Durable Medical Equipment,13.0
220108,BETH ISRAEL DEACONESS HOSPITAL - MILTON,MA,Home Health Agency,404.6666666666667
220108,BETH ISRAEL DEACONESS HOSPITAL - MILTON,MA,Hospice,34.333333333333336
220108,BETH ISRAEL DEACONESS HOSPITAL - MILTON,MA,Inpatient,3567.0
220108,BETH ISRAEL DEACONESS HOSPITAL - MILTON,MA,Outpatient,125.0
220108,BETH ISRAEL DEACONESS HOSPITAL - MILTON,MA,Skilled Nursing Facility,1117.6666666666667
220108,BETH ISRAEL DEACONESS HOSPITAL - MILTON,MA,Total,18488.0
220110,BRIGHAM AND WOMEN'S HOSPITAL,MA,Carrier,1186.0
220110,BRIGHAM AND WOMEN'S HOSPITAL,MA,Durable Medical Equipment,50.0
220110,BRIGHAM AND WOMEN'S HOSPITAL,MA,Home Health Agency,389.6666666666667
220110,BRIGHAM AND WOMEN'S HOSPITAL,MA,Hospice,31.333333333333332
220110,BRIGHAM AND WOMEN'S HOSPITAL,MA,Inpatient,5342.333333333333
220110,BRIGHAM AND WOMEN'S HOSPITAL,MA,Outpatient,437.0
220110,BRIGHAM AND WOMEN'S HOSPITAL,MA,Skilled Nursing Facility,711.0
220110,BRIGHAM AND WOMEN'S HOSPITAL,MA,Total,24443.0
220111,GOOD SAMARITAN MEDICAL CENTER,MA,Carrier,988.3333333333334
220111,GOOD SAMARITAN MEDICAL CENTER,MA,Durable Medical Equipment,28.333333333333332
220111,GOOD SAMARITAN MEDICAL CENTER,MA,Home Health Agency,243.66666666666666
220111,GOOD SAMARITAN MEDICAL CENTER,MA,Hospice,20.666666666666668
220111,GOOD SAMARITAN MEDICAL CENTER,MA,Inpatient,3491.6666666666665
220111,GOOD SAMARITAN MEDICAL CENTER,MA,Outpatient,200.33333333333334
220111,GOOD SAMARITAN MEDICAL CENTER,MA,Skilled Nursing Facility,1188.6666666666667
220111,GOOD SAMARITAN MEDICAL CENTER,MA,Total,18484.0
220116,TUFTS MEDICAL CENTER,MA,Carrier,1174.0
220116,TUFTS MEDICAL CENTER,MA,Durable Medical Equipment,48.666666666666664
220116,TUFTS MEDICAL CENTER,MA,Home Health Agency,300.6666666666667
220116,TUFTS MEDICAL CENTER,MA,Hospice,32.333333333333336
220116,TUFTS MEDICAL CENTER,MA,Inpatient,5298.666666666667
220116,TUFTS MEDICAL CENTER,MA,Outpatient,409.6666666666667
220116,TUFTS MEDICAL CENTER,MA,Skilled Nursing Facility,922.3333333333334
220116,TUFTS MEDICAL CENTER,MA,Total,24559.0
220119,FAULKNER HOSPITAL-BRIGHAM AND WOMEN'S,MA,Carrier,846.6666666666666
220119,FAULKNER HOSPITAL-BRIGHAM AND WOMEN'S,MA,Durable Medical Equipment,22.0
220119,FAULKNER HOSPITAL-BRIGHAM AND WOMEN'S,MA,Home Health Agency,403.3333333333333
220119,FAULKNER HOSPITAL-BRIGHAM AND WOMEN'S,MA,Hospice,27.0
220119,FAULKNER HOSPITAL-BRIGHAM AND WOMEN'S,MA,Inpatient,3275.0
220119,FAULKNER HOSPITAL-BRIGHAM AND WOMEN'S,MA,Outpatient,202.33333333333334
220119,FAULKNER HOSPITAL-BRIGHAM AND WOMEN'S,MA,Skilled Nursing Facility,869.0
220119,FAULKNER HOSPITAL-BRIGHAM AND WOMEN'S,MA,Total,16935.0
220126,NORWOOD HOSPITAL,MA,Carrier,965.6666666666666
220126,NORWOOD HOSPITAL,MA,Durable Medical Equipment,13.666666666666666
220126,NORWOOD HOSPITAL,MA,Home Health Agency,283.6666666666667
220126,NORWOOD HOSPITAL,MA,Hospice,28.666666666666668
220126,NORWOOD HOSPITAL,MA,Inpatient,3299.0
220126,NORWOOD HOSPITAL,MA,Outpatient,159.33333333333334
220126,NORWOOD HOSPITAL,MA,Skilled Nursing Facility,1393.0
220126,NORWOOD HOSPITAL,MA,Total,18429.0
220135,FALMOUTH HOSPITAL,MA,Carrier,912.6666666666666
220135,FALMOUTH HOSPITAL,MA,Durable Medical Equipment,19.333333333333332
220135,FALMOUTH HOSPITAL,MA,Home Health Agency,369.6666666666667
220135,FALMOUTH HOSPITAL,MA,Hospice,34.0
220135,FALMOUTH HOSPITAL,MA,Inpatient,3546.0
220135,FALMOUTH HOSPITAL,MA,Outpatient,178.33333333333334
220135,FALMOUTH HOSPITAL,MA,Skilled Nursing Facility,1279.6666666666667
220135,FALMOUTH HOSPITAL,MA,Total,19018.0
220163,UMASS MEMORIAL MEDICAL CENTER/UNIVERSITY CAMPUS,MA,Carrier,1060.3333333333333
220163,UMASS MEMORIAL MEDICAL CENTER/UNIVERSITY CAMPUS,MA,Durable Medical Equipment,28.666666666666668
220163,UMASS MEMORIAL MEDICAL CENTER/UNIVERSITY CAMPUS,MA,Home Health Agency,312.6666666666667
220163,UMASS MEMORIAL MEDICAL CENTER/UNIVERSITY CAMPUS,MA,Hospice,18.333333333333332
220163,UMASS MEMORIAL MEDICAL CENTER/UNIVERSITY CAMPUS,MA,Inpatient,4656.666666666667
220163,UMASS MEMORIAL MEDICAL CENTER/UNIVERSITY CAMPUS,MA,Outpatient,360.6666666666667
220163,UMASS MEMORIAL MEDICAL CENTER/UNIVERSITY CAMPUS,MA,Skilled Nursing Facility,909.0
220163,UMASS MEMORIAL MEDICAL CENTER/UNIVERSITY CAMPUS,MA,Total,22039.0
220171,LAHEY HOSPITAL & MEDICAL CENTER BURLINGTON,MA,Carrier,1011.0
220171,LAHEY HOSPITAL & MEDICAL CENTER BURLINGTON,MA,Durable Medical Equipment,29.0
220171,LAHEY HOSPITAL & MEDICAL CENTER BURLINGTON,MA,Home Health Agency,369.6666666666667
220171,LAHEY HOSPITAL & MEDICAL CENTER BURLINGTON,MA,Hospice,30.333333333333332
220171,LAHEY HOSPITAL & MEDICAL CENTER BURLINGTON,MA,Inpatient,4502.666666666667
220171,LAHEY HOSPITAL & MEDICAL CENTER BURLINGTON,MA,Outpatient,317.0
220171,LAHEY HOSPITAL & MEDICAL CENTER BURLINGTON,MA,Skilled Nursing Facility,783.6666666666666
220171,LAHEY HOSPITAL & MEDICAL CENTER BURLINGTON,MA,Total,21131.0
220175,METROWEST MEDICAL CENTER,MA,Carrier,1079.0
220175,METROWEST MEDICAL CENTER,MA,Durable Medical Equipment,19.333333333333332
220175,METROWEST MEDICAL CENTER,MA,Home Health Agency,331.0
220175,METROWEST MEDICAL CENTER,MA,Hospice,44.666666666666664
220175,METROWEST MEDICAL CENTER,MA,Inpatient,3557.0
220175,METROWEST MEDICAL CENTER,MA,Outpatient,208.33333333333334
220175,METROWEST MEDICAL CENTER,MA,Skilled Nursing Facility,1152.0
220175,METROWEST MEDICAL CENTER,MA,Total,19174.0
220176,ST VINCENT HOSPITAL,MA,Carrier,983.0
220176,ST VINCENT HOSPITAL,MA,Durable Medical Equipment,18.666666666666668
220176,ST VINCENT HOSPITAL,MA,Home Health Agency,323.3333333333333
220176,ST VINCENT HOSPITAL,MA,Hospice,25.333333333333332
