Provider_ID,Measure_ID,Value,Footnote,Start_Date,End_Date
150158,MSPB-1,  .986146,,01012016,12312016
150179,MSPB-1,  .809057,,01012016,12312016
180051,MSPB-1, 1.019426,,01012016,12312016
190008,MSPB-1, 1.011518,,01012016,12312016
190034,MSPB-1, 1.017526,,01012016,12312016
330261,MSPB-1, 1.000658,,01012016,12312016
330277,MSPB-1,  .881861,,01012016,12312016
330332,MSPB-1, 1.100493,,01012016,12312016
340040,MSPB-1,  .951523,,01012016,12312016
340049,MSPB-1,  .850459,,01012016,12312016
340099,MSPB-1,  .925996,,01012016,12312016
200009,MSPB-1, 1.000125,,01012016,12312016
200041,MSPB-1, 1.012016,,01012016,12312016
220031,MSPB-1,  .995920,,01012016,12312016
220086,MSPB-1, 1.003692,,01012016,12312016
220116,MSPB-1, 1.027480,,01012016,12312016
220135,MSPB-1,  .974825,,01012016,12312016
230037,MSPB-1,  .953373,,01012016,12312016
240038,MSPB-1,  .952301,,01012016,12312016
240104,MSPB-1,  .866804,,01012016,12312016
250057,MSPB-1,  .971505,,01012016,12312016
260119,MSPB-1,  .965158,,01012016,12312016
260190,MSPB-1, 1.012570,,01012016,12312016
270003,MSPB-1,  .852002,,01012016,12312016
270014,MSPB-1,  .925604,,01012016,12312016
270074,MSPB-1,  .718915,,01012016,12312016
290012,MSPB-1, 1.066626,,01012016,12312016
290032,MSPB-1,  .918511,,01012016,12312016
320016,MSPB-1,  .884176,,01012016,12312016
320038,MSPB-1,  .822086,,01012016,12312016
330023,MSPB-1,  .967547,,01012016,12312016
330078,MSPB-1,  .986696,,01012016,12312016
120026,MSPB-1,  .930221,,01012016,12312016
140110,MSPB-1,  .982080,,01012016,12312016
140116,MSPB-1, 1.028302,,01012016,12312016
140125,MSPB-1,  .983626,,01012016,12312016
460019,MSPB-1,  .944342,,01012016,12312016
490048,MSPB-1, 1.027130,,01012016,12312016
510058,MSPB-1, 1.021932,,01012016,12312016
520013,MSPB-1,  .976284,,01012016,12312016
520027,MSPB-1,  .939664,,01012016,12312016
520033,MSPB-1,  .834390,,01012016,12312016
530012,MSPB-1, 1.022323,,01012016,12312016
530032,MSPB-1, 1.026113,,01012016,12312016
360125,MSPB-1, 1.008596,,01012016,12312016
360143,MSPB-1, 1.037939,,01012016,12312016
360159,MSPB-1,  .987293,,01012016,12312016
360179,MSPB-1, 1.017473,,01012016,12312016
360274,MSPB-1, 1.090578,,01012016,12312016
380027,MSPB-1,  .874779,,01012016,12312016
390199,MSPB-1,  .909626,,01012016,12312016
390266,MSPB-1,  .964875,,01012016,12312016
390304,MSPB-1, 1.022135,,01012016,12312016
390326,MSPB-1,  .949162,,01012016,12312016
670041,MSPB-1, 1.080710,,01012016,12312016
670054,MSPB-1, 1.045388,,01012016,12312016
670059,MSPB-1, 1.174386,,01012016,12312016
670080,MSPB-1,  .975699,,01012016,12312016
670082,MSPB-1, 1.100021,,01012016,12312016
670085,MSPB-1, 1.074967,,01012016,12312016
670087,MSPB-1,Not Available,1-The number of cases/patients is too few to report,01012016,12312016
670090,MSPB-1, 1.699064,,01012016,12312016
070011,MSPB-1, 1.020719,,01012016,12312016
070021,MSPB-1,  .976378,,01012016,12312016
100006,MSPB-1, 1.013437,,01012016,12312016
100046,MSPB-1,  .995473,,01012016,12312016
100226,MSPB-1, 1.055774,,01012016,12312016
100264,MSPB-1, 1.034058,,01012016,12312016
100302,MSPB-1, 1.049741,,01012016,12312016
440133,MSPB-1,  .997964,,01012016,12312016
440150,MSPB-1, 1.016553,,01012016,12312016
440180,MSPB-1,  .874462,,01012016,12312016
450032,MSPB-1,  .990072,,01012016,12312016
450033,MSPB-1, 1.037701,,01012016,12312016
450087,MSPB-1, 1.101073,,01012016,12312016
450108,MSPB-1, 1.022382,,01012016,12312016
450124,MSPB-1, 1.084967,,01012016,12312016
450213,MSPB-1, 1.065664,,01012016,12312016
450219,MSPB-1, 1.068861,,01012016,12312016
450222,MSPB-1, 1.077955,,01012016,12312016
450241,MSPB-1,  .928367,,01012016,12312016
450243,MSPB-1,  .743170,,01012016,12312016
450299,MSPB-1,  .988103,,01012016,12312016
450352,MSPB-1, 1.152950,,01012016,12312016
450388,MSPB-1, 1.039124,,01012016,12312016
450395,MSPB-1, 1.045069,,01012016,12312016
450400,MSPB-1,  .984478,,01012016,12312016
030077,MSPB-1,  .846619,,01012016,12312016
030111,MSPB-1,  .914157,,01012016,12312016
040084,MSPB-1, 1.004202,,01012016,12312016
050018,MSPB-1, 1.121037,,01012016,12312016
050058,MSPB-1, 1.113146,,01012016,12312016
050093,MSPB-1,  .993112,,01012016,12312016
050124,MSPB-1, 1.072847,,01012016,12312016
050145,MSPB-1,  .918322,,01012016,12312016
050192,MSPB-1,  .878635,,01012016,12312016
050226,MSPB-1, 1.105471,,01012016,12312016
050236,MSPB-1,  .985839,,01012016,12312016
050238,MSPB-1, 1.069772,,01012016,12312016
050272,MSPB-1,  .954425,,01012016,12312016
050289,MSPB-1,  .969530,,01012016,12312016
050309,MSPB-1,  .939260,,01012016,12312016
050313,MSPB-1,  .992530,,01012016,12312016
050378,MSPB-1, 1.018249,,01012016,12312016
050414,MSPB-1,  .924138,,01012016,12312016
050423,MSPB-1,  .962717,,01012016,12312016
050441,MSPB-1,  .996132,,01012016,12312016
050485,MSPB-1, 1.018897,,01012016,12312016
050506,MSPB-1,  .977262,,01012016,12312016
050512,MSPB-1,  .842456,,01012016,12312016
050516,MSPB-1,  .937993,,01012016,12312016
050773,MSPB-1, 1.055359,,01012016,12312016
050777,MSPB-1,  .899016,,01012016,12312016
060003,MSPB-1, 1.013045,,01012016,12312016
060023,MSPB-1,  .988915,,01012016,12312016
060100,MSPB-1, 1.048002,,01012016,12312016
060125,MSPB-1,  .989282,,01012016,12312016
070008,MSPB-1, 1.032640,,01012016,12312016
070010,MSPB-1, 1.017470,,01012016,12312016
070012,MSPB-1,  .922444,,01012016,12312016
070024,MSPB-1,  .995971,,01012016,12312016
100026,MSPB-1, 1.060184,,01012016,12312016
100073,MSPB-1, 1.058347,,01012016,12312016
100110,MSPB-1,  .998639,,01012016,12312016
100156,MSPB-1, 1.018131,,01012016,12312016
100183,MSPB-1, 1.111155,,01012016,12312016
100200,MSPB-1, 1.058459,,01012016,12312016
100209,MSPB-1, 1.037291,,01012016,12312016
100220,MSPB-1, 1.050386,,01012016,12312016
100243,MSPB-1,  .981878,,01012016,12312016
100260,MSPB-1, 1.026119,,01012016,12312016
100268,MSPB-1, 1.064060,,01012016,12312016
100290,MSPB-1,  .991284,,01012016,12312016
100319,MSPB-1,  .944492,,01012016,12312016
100320,MSPB-1,  .915290,,01012016,12312016
110008,MSPB-1,  .974789,,01012016,12312016
110026,MSPB-1,  .903291,,01012016,12312016
110028,MSPB-1, 1.007495,,01012016,12312016
110034,MSPB-1, 1.025938,,01012016,12312016
110038,MSPB-1,  .973424,,01012016,12312016
110071,MSPB-1,  .935472,,01012016,12312016
010005,MSPB-1,  .998265,,01012016,12312016
010008,MSPB-1,  .920221,,01012016,12312016
010044,MSPB-1,  .896746,,01012016,12312016
010045,MSPB-1,  .923552,,01012016,12312016
010051,MSPB-1,  .857762,,01012016,12312016
010078,MSPB-1, 1.024099,,01012016,12312016
010089,MSPB-1,  .977069,,01012016,12312016
010103,MSPB-1, 1.003104,,01012016,12312016
010114,MSPB-1, 1.004491,,01012016,12312016
010131,MSPB-1,  .981644,,01012016,12312016
010144,MSPB-1,  .989569,,01012016,12312016
010164,MSPB-1, 1.003510,,01012016,12312016
020018,MSPB-1,  .812840,,01012016,12312016
030001,MSPB-1,  .925403,,01012016,12312016
030010,MSPB-1, 1.045351,,01012016,12312016
030030,MSPB-1, 1.010315,,01012016,12312016
030069,MSPB-1,  .902078,,01012016,12312016
030071,MSPB-1,  .714567,,01012016,12312016
150084,MSPB-1, 1.026243,,01012016,12312016
150090,MSPB-1, 1.026634,,01012016,12312016
150091,MSPB-1,  .932788,,01012016,12312016
150173,MSPB-1, 1.023725,,01012016,12312016
150183,MSPB-1, 1.091260,,01012016,12312016
160089,MSPB-1,  .955840,,01012016,12312016
160124,MSPB-1,  .934947,,01012016,12312016
170049,MSPB-1,  .973435,,01012016,12312016
180011,MSPB-1,  .936996,,01012016,12312016
180027,MSPB-1,  .972744,,01012016,12312016
180064,MSPB-1,  .985003,,01012016,12312016
180130,MSPB-1,  .987008,,01012016,12312016
190011,MSPB-1, 1.102087,,01012016,12312016
190013,MSPB-1, 1.035686,,01012016,12312016
190019,MSPB-1, 1.039235,,01012016,12312016
330127,MSPB-1, 1.004936,,01012016,12312016
330164,MSPB-1,  .922181,,01012016,12312016
330166,MSPB-1,Not Available,1-The number of cases/patients is too few to report,01012016,12312016
330181,MSPB-1, 1.134031,,01012016,12312016
330194,MSPB-1, 1.020742,,01012016,12312016
330196,MSPB-1, 1.097034,,01012016,12312016
330201,MSPB-1, 1.028272,,01012016,12312016
330235,MSPB-1,  .954997,,01012016,12312016
310047,MSPB-1, 1.008418,,01012016,12312016
310061,MSPB-1, 1.028967,,01012016,12312016
310064,MSPB-1, 1.028370,,01012016,12312016
310069,MSPB-1, 1.025251,,01012016,12312016
310074,MSPB-1, 1.045674,,01012016,12312016
310111,MSPB-1, 1.091753,,01012016,12312016
320001,MSPB-1, 1.025936,,01012016,12312016
320013,MSPB-1,  .879874,,01012016,12312016
320085,MSPB-1, 1.014622,,01012016,12312016
330003,MSPB-1,  .943363,,01012016,12312016
330004,MSPB-1, 1.039091,,01012016,12312016
330008,MSPB-1,  .904980,,01012016,12312016
330061,MSPB-1, 1.041460,,01012016,12312016
330084,MSPB-1,  .762634,,01012016,12312016
330094,MSPB-1, 1.034317,,01012016,12312016
330241,MSPB-1, 1.005929,,01012016,12312016
330245,MSPB-1, 1.006383,,01012016,12312016
330394,MSPB-1,  .907169,,01012016,12312016
330397,MSPB-1,  .994156,,01012016,12312016
340016,MSPB-1,  .932885,,01012016,12312016
340023,MSPB-1,  .947185,,01012016,12312016
340032,MSPB-1,  .949372,,01012016,12312016
340039,MSPB-1,  .927902,,01012016,12312016
340060,MSPB-1,  .960697,,01012016,12312016
340069,MSPB-1, 1.029347,,01012016,12312016
340070,MSPB-1,  .911088,,01012016,12312016
340098,MSPB-1,  .957061,,01012016,12312016
340123,MSPB-1,  .927251,,01012016,12312016
340130,MSPB-1, 1.004138,,01012016,12312016
190086,MSPB-1, 1.143063,,01012016,12312016
190167,MSPB-1, 1.122436,,01012016,12312016
190201,MSPB-1,  .919126,,01012016,12312016
190236,MSPB-1, 1.206509,,01012016,12312016
190246,MSPB-1, 1.059172,,01012016,12312016
190270,MSPB-1, 1.006689,,01012016,12312016
190308,MSPB-1, 1.065919,,01012016,12312016
200020,MSPB-1,  .970079,,01012016,12312016
200063,MSPB-1,  .927681,,01012016,12312016
220015,MSPB-1, 1.000736,,01012016,12312016
220019,MSPB-1, 1.006947,,01012016,12312016
220066,MSPB-1, 1.016777,,01012016,12312016
220071,MSPB-1, 1.022249,,01012016,12312016
220098,MSPB-1,  .975108,,01012016,12312016
220126,MSPB-1,  .993437,,01012016,12312016
230054,MSPB-1,  .994501,,01012016,12312016
230071,MSPB-1, 1.133295,,01012016,12312016
230097,MSPB-1,  .910896,,01012016,12312016
230193,MSPB-1,  .941558,,01012016,12312016
230207,MSPB-1,  .995444,,01012016,12312016
230217,MSPB-1,  .885628,,01012016,12312016
230227,MSPB-1,  .962013,,01012016,12312016
230239,MSPB-1,  .871264,,01012016,12312016
240043,MSPB-1,  .878543,,01012016,12312016
240187,MSPB-1,  .873842,,01012016,12312016
250018,MSPB-1,Not Available,1-The number of cases/patients is too few to report,01012016,12312016
250049,MSPB-1,  .919001,,01012016,12312016
250078,MSPB-1,  .998359,,01012016,12312016
250099,MSPB-1, 1.032661,,01012016,12312016
250141,MSPB-1, 1.003429,,01012016,12312016
250151,MSPB-1,  .915427,,01012016,12312016
260015,MSPB-1,  .961944,,01012016,12312016
260020,MSPB-1,  .985667,,01012016,12312016
260061,MSPB-1,  .889798,,01012016,12312016
260137,MSPB-1,  .994872,,01012016,12312016
260160,MSPB-1,  .874023,,01012016,12312016
260183,MSPB-1,  .972316,,01012016,12312016
270004,MSPB-1,  .938549,,01012016,12312016
270087,MSPB-1,  .827961,,01012016,12312016
280111,MSPB-1,  .974386,,01012016,12312016
290003,MSPB-1, 1.151979,,01012016,12312016
290046,MSPB-1, 1.099956,,01012016,12312016
300003,MSPB-1, 1.029241,,01012016,12312016
050573,MSPB-1,  .953743,,01012016,12312016
050701,MSPB-1,  .995504,,01012016,12312016
050704,MSPB-1, 1.197902,,01012016,12312016
050755,MSPB-1, 1.046690,,01012016,12312016
140176,MSPB-1, 1.005333,,01012016,12312016
140185,MSPB-1,  .945023,,01012016,12312016
140186,MSPB-1, 1.064802,,01012016,12312016
140187,MSPB-1,  .968353,,01012016,12312016
140200,MSPB-1, 1.048377,,01012016,12312016
140208,MSPB-1, 1.051243,,01012016,12312016
140223,MSPB-1, 1.050235,,01012016,12312016
140252,MSPB-1, 1.081215,,01012016,12312016
140289,MSPB-1,  .974582,,01012016,12312016
140290,MSPB-1, 1.162241,,01012016,12312016
140307,MSPB-1,  .897194,,01012016,12312016
150015,MSPB-1, 1.010895,,01012016,12312016
150042,MSPB-1, 1.087057,,01012016,12312016
390031,MSPB-1, 1.092610,,01012016,12312016
390032,MSPB-1, 1.125692,,01012016,12312016
390057,MSPB-1,  .974742,,01012016,12312016
390081,MSPB-1, 1.101095,,01012016,12312016
390084,MSPB-1,  .932708,,01012016,12312016
390091,MSPB-1,  .933482,,01012016,12312016
390093,MSPB-1, 1.018221,,01012016,12312016
390111,MSPB-1, 1.023833,,01012016,12312016
390117,MSPB-1,  .955732,,01012016,12312016
390125,MSPB-1, 1.034120,,01012016,12312016
390150,MSPB-1,  .985584,,01012016,12312016
390153,MSPB-1, 1.023406,,01012016,12312016
390162,MSPB-1, 1.017553,,01012016,12312016
390217,MSPB-1, 1.051344,,01012016,12312016
390256,MSPB-1, 1.011014,,01012016,12312016
390307,MSPB-1,Not Available,1-The number of cases/patients is too few to report,01012016,12312016
390322,MSPB-1,  .823333,,01012016,12312016
390328,MSPB-1,  .988517,,01012016,12312016
420002,MSPB-1, 1.056327,,01012016,12312016
420004,MSPB-1,  .999687,,01012016,12312016
420019,MSPB-1,  .988073,,01012016,12312016
420023,MSPB-1, 1.004963,,01012016,12312016
420078,MSPB-1, 1.002007,,01012016,12312016
420107,MSPB-1,  .829926,,01012016,12312016
430027,MSPB-1, 1.006734,,01012016,12312016
440008,MSPB-1, 1.092631,,01012016,12312016
440012,MSPB-1, 1.004416,,01012016,12312016
440032,MSPB-1,  .909893,,01012016,12312016
440057,MSPB-1,  .913268,,01012016,12312016
440059,MSPB-1,  .997848,,01012016,12312016
440110,MSPB-1,  .948368,,01012016,12312016
110115,MSPB-1, 1.062233,,01012016,12312016
110122,MSPB-1,  .996056,,01012016,12312016
110194,MSPB-1,  .837562,,01012016,12312016
110200,MSPB-1,  .973180,,01012016,12312016
120001,MSPB-1,  .961284,,01012016,12312016
120006,MSPB-1,  .885454,,01012016,12312016
120028,MSPB-1,  .884642,,01012016,12312016
130025,MSPB-1, 1.033400,,01012016,12312016
140008,MSPB-1, 1.025045,,01012016,12312016
140012,MSPB-1,  .914379,,01012016,12312016
140013,MSPB-1,  .957055,,01012016,12312016
140030,MSPB-1, 1.028271,,01012016,12312016
140077,MSPB-1,  .998072,,01012016,12312016
140137,MSPB-1,  .880032,,01012016,12312016
140158,MSPB-1,  .973651,,01012016,12312016
450788,MSPB-1, 1.028064,,01012016,12312016
450845,MSPB-1,  .914686,,01012016,12312016
450853,MSPB-1, 1.077578,,01012016,12312016
450867,MSPB-1, 1.009351,,01012016,12312016
450888,MSPB-1, 1.100020,,01012016,12312016
450889,MSPB-1, 1.185134,,01012016,12312016
450891,MSPB-1,  .943007,,01012016,12312016
450893,MSPB-1, 1.394682,,01012016,12312016
460052,MSPB-1, 1.041617,,01012016,12312016
490005,MSPB-1,  .957802,,01012016,12312016
490033,MSPB-1,  .861412,,01012016,12312016
490107,MSPB-1,  .977193,,01012016,12312016
490113,MSPB-1,  .941916,,01012016,12312016
490127,MSPB-1,  .910160,,01012016,12312016
490130,MSPB-1,  .836556,,01012016,12312016
500016,MSPB-1,  .889197,,01012016,12312016
500019,MSPB-1,  .841882,,01012016,12312016
500025,MSPB-1,  .988910,,01012016,12312016
500027,MSPB-1,  .949893,,01012016,12312016
500039,MSPB-1,  .961679,,01012016,12312016
500051,MSPB-1,  .918605,,01012016,12312016
500139,MSPB-1,  .916997,,01012016,12312016
510022,MSPB-1,  .983194,,01012016,12312016
510082,MSPB-1,  .891424,,01012016,12312016
520011,MSPB-1,  .901178,,01012016,12312016
520041,MSPB-1,  .881373,,01012016,12312016
520044,MSPB-1,  .921504,,01012016,12312016
520097,MSPB-1,  .933675,,01012016,12312016
520193,MSPB-1,  .963397,,01012016,12312016
530006,MSPB-1,  .913206,,01012016,12312016
340143,MSPB-1, 1.008354,,01012016,12312016
340166,MSPB-1,  .946810,,01012016,12312016
360012,MSPB-1,  .985586,,01012016,12312016
360013,MSPB-1, 1.156513,,01012016,12312016
360074,MSPB-1, 1.025481,,01012016,12312016
360087,MSPB-1,  .941748,,01012016,12312016
360096,MSPB-1,  .908334,,01012016,12312016
360109,MSPB-1,  .881436,,01012016,12312016
360141,MSPB-1, 1.030881,,01012016,12312016
360170,MSPB-1, 1.012675,,01012016,12312016
360276,MSPB-1, 1.042649,,01012016,12312016
360348,MSPB-1,  .991152,,01012016,12312016
360354,MSPB-1, 1.035771,,01012016,12312016
360359,MSPB-1,  .998954,,01012016,12312016
370015,MSPB-1,  .890404,,01012016,12312016
370020,MSPB-1,  .981229,,01012016,12312016
370029,MSPB-1,  .873171,,01012016,12312016
370072,MSPB-1,  .921702,,01012016,12312016
370099,MSPB-1, 1.047944,,01012016,12312016
370139,MSPB-1,  .840660,,01012016,12312016
370149,MSPB-1,  .954047,,01012016,12312016
370170,MSPB-1,  .637347,,01012016,12312016
370173,MSPB-1,  .778210,,01012016,12312016
370201,MSPB-1,  .870307,,01012016,12312016
370203,MSPB-1,  .968909,,01012016,12312016
370211,MSPB-1,  .965038,,01012016,12312016
370229,MSPB-1,  .998205,,01012016,12312016
370234,MSPB-1,  .953400,,01012016,12312016
370235,MSPB-1,  .966111,,01012016,12312016
380001,MSPB-1,  .855141,,01012016,12312016
380002,MSPB-1,  .872263,,01012016,12312016
380033,MSPB-1,  .798067,,01012016,12312016
380061,MSPB-1,  .943558,,01012016,12312016
450484,MSPB-1,  .993880,,01012016,12312016
450563,MSPB-1, 1.033668,,01012016,12312016
450620,MSPB-1,  .944693,,01012016,12312016
450656,MSPB-1, 1.054634,,01012016,12312016
110035,MSPB-1,  .995379,,01012016,12312016
110064,MSPB-1, 1.051516,,01012016,12312016
030006,MSPB-1, 1.001864,,01012016,12312016
030103,MSPB-1,  .926729,,01012016,12312016
030113,MSPB-1,  .705389,,01012016,12312016
050082,MSPB-1,  .985961,,01012016,12312016
050122,MSPB-1,  .994138,,01012016,12312016
050189,MSPB-1,  .895527,,01012016,12312016
050230,MSPB-1, 1.058914,,01012016,12312016
050537,MSPB-1,  .877700,,01012016,12312016
410009,MSPB-1,  .994561,,01012016,12312016
440109,MSPB-1, 1.002908,,01012016,12312016
440183,MSPB-1, 1.024166,,01012016,12312016
440232,MSPB-1, 1.167876,,01012016,12312016
450011,MSPB-1, 1.012596,,01012016,12312016
450539,MSPB-1,  .998445,,01012016,12312016
450723,MSPB-1, 1.134848,,01012016,12312016
050746,MSPB-1, 1.111604,,01012016,12312016
150175,MSPB-1, 1.020246,,01012016,12312016
180025,MSPB-1,  .934357,,01012016,12312016
180095,MSPB-1, 1.063494,,01012016,12312016
180127,MSPB-1,  .997592,,01012016,12312016
340053,MSPB-1,  .989864,,01012016,12312016
340116,MSPB-1,  .963127,,01012016,12312016
220001,MSPB-1,  .979425,,01012016,12312016
220095,MSPB-1, 1.068827,,01012016,12312016
220176,MSPB-1, 1.048083,,01012016,12312016
240002,MSPB-1,  .969343,,01012016,12312016
240063,MSPB-1,  .937363,,01012016,12312016
260179,MSPB-1,  .943411,,01012016,12312016
280003,MSPB-1, 1.002716,,01012016,12312016
280081,MSPB-1, 1.020008,,01012016,12312016
280127,MSPB-1,  .884840,,01012016,12312016
280130,MSPB-1, 1.004411,,01012016,12312016
330006,MSPB-1, 1.046755,,01012016,12312016
330106,MSPB-1, 1.004130,,01012016,12312016
140007,MSPB-1, 1.064047,,01012016,12312016
140040,MSPB-1,  .989641,,01012016,12312016
490021,MSPB-1,  .958409,,01012016,12312016
490053,MSPB-1,  .938696,,01012016,12312016
490063,MSPB-1,  .984858,,01012016,12312016
510031,MSPB-1, 1.032848,,01012016,12312016
520066,MSPB-1,  .925446,,01012016,12312016
520095,MSPB-1,  .883079,,01012016,12312016
520098,MSPB-1,  .953682,,01012016,12312016
530002,MSPB-1,  .955063,,01012016,12312016
360070,MSPB-1, 1.035481,,01012016,12312016
360091,MSPB-1,  .998861,,01012016,12312016
360172,MSPB-1, 1.095920,,01012016,12312016
370210,MSPB-1,  .886790,,01012016,12312016
370215,MSPB-1,  .970583,,01012016,12312016
380014,MSPB-1,  .959853,,01012016,12312016
380082,MSPB-1,  .919436,,01012016,12312016
380091,MSPB-1,  .911603,,01012016,12312016
390030,MSPB-1, 1.024970,,01012016,12312016
390036,MSPB-1,  .997164,,01012016,12312016
390272,MSPB-1,  .699269,,01012016,12312016
670004,MSPB-1, 1.027157,,01012016,12312016
670024,MSPB-1, 1.120120,,01012016,12312016
670078,MSPB-1,  .682271,,01012016,12312016
670083,MSPB-1, 1.520917,,01012016,12312016
670107,MSPB-1,Not Available,1-The number of cases/patients is too few to report,01012016,12312016
060124,MSPB-1,  .889783,,01012016,12312016
070018,MSPB-1, 1.044545,,01012016,12312016
070036,MSPB-1,  .988969,,01012016,12312016
100025,MSPB-1, 1.032162,,01012016,12312016
100035,MSPB-1, 1.092887,,01012016,12312016
100050,MSPB-1, 1.124019,,01012016,12312016
100276,MSPB-1, 1.015164,,01012016,12312016
440173,MSPB-1,  .956404,,01012016,12312016
440181,MSPB-1, 1.021910,,01012016,12312016
450028,MSPB-1, 1.096326,,01012016,12312016
450046,MSPB-1, 1.084748,,01012016,12312016
450085,MSPB-1, 1.034154,,01012016,12312016
450092,MSPB-1, 1.151199,,01012016,12312016
450119,MSPB-1, 1.065468,,01012016,12312016
450152,MSPB-1,  .981968,,01012016,12312016
450163,MSPB-1, 1.051162,,01012016,12312016
450176,MSPB-1, 1.070636,,01012016,12312016
450194,MSPB-1, 1.127564,,01012016,12312016
450229,MSPB-1, 1.033063,,01012016,12312016
450253,MSPB-1,Not Available,1-The number of cases/patients is too few to report,01012016,12312016
450292,MSPB-1, 1.095886,,01012016,12312016
450346,MSPB-1, 1.032303,,01012016,12312016
030084,MSPB-1,  .616876,,01012016,12312016
030114,MSPB-1,  .990253,,01012016,12312016
040007,MSPB-1, 1.008741,,01012016,12312016
040018,MSPB-1,  .993465,,01012016,12312016
040047,MSPB-1, 1.032610,,01012016,12312016
040050,MSPB-1, 1.064768,,01012016,12312016
040051,MSPB-1,  .858497,,01012016,12312016
040062,MSPB-1, 1.028438,,01012016,12312016
040072,MSPB-1,  .919189,,01012016,12312016
040074,MSPB-1, 1.244325,,01012016,12312016
040085,MSPB-1,  .744848,,01012016,12312016
050072,MSPB-1,  .799407,,01012016,12312016
050075,MSPB-1,  .929659,,01012016,12312016
050102,MSPB-1, 1.198012,,01012016,12312016
050108,MSPB-1,  .964357,,01012016,12312016
050125,MSPB-1,  .953598,,01012016,12312016
050139,MSPB-1,  .839842,,01012016,12312016
050174,MSPB-1,  .966659,,01012016,12312016
050194,MSPB-1,  .944995,,01012016,12312016
050211,MSPB-1, 1.129470,,01012016,12312016
050232,MSPB-1,  .919240,,01012016,12312016
050279,MSPB-1,  .871901,,01012016,12312016
050281,MSPB-1, 1.265799,,01012016,12312016
050298,MSPB-1,  .959892,,01012016,12312016
050315,MSPB-1, 1.015057,,01012016,12312016
050329,MSPB-1, 1.098188,,01012016,12312016
050336,MSPB-1,  .924278,,01012016,12312016
050380,MSPB-1, 1.020377,,01012016,12312016
050457,MSPB-1,  .930058,,01012016,12312016
050471,MSPB-1,  .993497,,01012016,12312016
050534,MSPB-1,  .971230,,01012016,12312016
050761,MSPB-1, 1.000193,,01012016,12312016
050763,MSPB-1, 1.405849,,01012016,12312016
050765,MSPB-1,  .873830,,01012016,12312016
050776,MSPB-1, 1.219269,,01012016,12312016
050782,MSPB-1, 1.090703,,01012016,12312016
060009,MSPB-1,  .937084,,01012016,12312016
060011,MSPB-1,  .930092,,01012016,12312016
060064,MSPB-1,  .944600,,01012016,12312016
060071,MSPB-1,  .886983,,01012016,12312016
060113,MSPB-1,  .995053,,01012016,12312016
060118,MSPB-1,  .926039,,01012016,12312016
060119,MSPB-1, 1.011109,,01012016,12312016
070005,MSPB-1, 1.002951,,01012016,12312016
070019,MSPB-1, 1.031798,,01012016,12312016
080001,MSPB-1, 1.003031,,01012016,12312016
080009,MSPB-1, 1.028708,,01012016,12312016
090005,MSPB-1,  .957369,,01012016,12312016
090006,MSPB-1, 1.037635,,01012016,12312016
100023,MSPB-1, 1.035782,,01012016,12312016
100028,MSPB-1,  .993924,,01012016,12312016
100032,MSPB-1, 1.095875,,01012016,12312016
100039,MSPB-1, 1.065812,,01012016,12312016
100109,MSPB-1, 1.024331,,01012016,12312016
100113,MSPB-1, 1.028236,,01012016,12312016
100117,MSPB-1,  .995124,,01012016,12312016
100142,MSPB-1, 1.002821,,01012016,12312016
100167,MSPB-1, 1.051127,,01012016,12312016
100168,MSPB-1, 1.036704,,01012016,12312016
100176,MSPB-1, 1.056609,,01012016,12312016
100206,MSPB-1, 1.021039,,01012016,12312016
100238,MSPB-1, 1.097887,,01012016,12312016
100269,MSPB-1, 1.008842,,01012016,12312016
100287,MSPB-1, 1.068779,,01012016,12312016
110036,MSPB-1,  .981592,,01012016,12312016
110073,MSPB-1,  .912101,,01012016,12312016
110075,MSPB-1, 1.001727,,01012016,12312016
010022,MSPB-1,  .928177,,01012016,12312016
010023,MSPB-1, 1.019054,,01012016,12312016
010029,MSPB-1,  .917403,,01012016,12312016
010052,MSPB-1,  .819925,,01012016,12312016
010069,MSPB-1,  .923554,,01012016,12312016
010091,MSPB-1,  .835217,,01012016,12312016
010092,MSPB-1, 1.003496,,01012016,12312016
020017,MSPB-1,  .890031,,01012016,12312016
030022,MSPB-1, 1.017976,,01012016,12312016
030074,MSPB-1,Not Available,1-The number of cases/patients is too few to report,01012016,12312016
150074,MSPB-1, 1.023620,,01012016,12312016
150126,MSPB-1, 1.054674,,01012016,12312016
150177,MSPB-1, 1.255397,,01012016,12312016
150182,MSPB-1,  .977929,,01012016,12312016
160104,MSPB-1,  .898534,,01012016,12312016
160153,MSPB-1, 1.000712,,01012016,12312016
170013,MSPB-1, 1.013418,,01012016,12312016
170020,MSPB-1,  .933295,,01012016,12312016
170109,MSPB-1,  .866304,,01012016,12312016
170166,MSPB-1,  .879425,,01012016,12312016
180053,MSPB-1,  .868035,,01012016,12312016
180088,MSPB-1, 1.013089,,01012016,12312016
180105,MSPB-1,  .977667,,01012016,12312016
180139,MSPB-1,  .906940,,01012016,12312016
330140,MSPB-1,  .967153,,01012016,12312016
330162,MSPB-1,  .966011,,01012016,12312016
330191,MSPB-1, 1.002265,,01012016,12312016
330193,MSPB-1, 1.132618,,01012016,12312016
330202,MSPB-1, 1.002419,,01012016,12312016
330204,MSPB-1,  .941512,,01012016,12312016
330208,MSPB-1,  .997459,,01012016,12312016
