Provider_ID,Hospital_Name,State,AvgSpendPerEpHosp,Claim_DurableMedicalEquip,Claim_HomeHealthAg,Claim_Type_Hospice,Claim_Type_Inpatient,Claim_Type_Outpatient,Claim_SkilledNursFaclty,Claim_Type_Total
220176,ST VINCENT HOSPITAL,MA,4010.6666666666665,0,0,0,1,0,0,0
220176,ST VINCENT HOSPITAL,MA,297.6666666666667,0,0,0,0,1,0,0
220176,ST VINCENT HOSPITAL,MA,860.6666666666666,0,0,0,0,0,1,0
220176,ST VINCENT HOSPITAL,MA,19558.0,0,0,0,0,0,0,1
220177,NANTUCKET COTTAGE HOSPITAL,MA,515.0,0,0,0,0,0,0,0
220177,NANTUCKET COTTAGE HOSPITAL,MA,4.333333333333333,1,0,0,0,0,0,0
220177,NANTUCKET COTTAGE HOSPITAL,MA,205.0,0,1,0,0,0,0,0
220177,NANTUCKET COTTAGE HOSPITAL,MA,0.0,0,0,1,0,0,0,0
220177,NANTUCKET COTTAGE HOSPITAL,MA,2359.6666666666665,0,0,0,1,0,0,0
220177,NANTUCKET COTTAGE HOSPITAL,MA,183.0,0,0,0,0,1,0,0
220177,NANTUCKET COTTAGE HOSPITAL,MA,512.3333333333334,0,0,0,0,0,1,0
220177,NANTUCKET COTTAGE HOSPITAL,MA,11338.0,0,0,0,0,0,0,1
230002,ST MARY MERCY HOSPITAL,MI,978.0,0,0,0,0,0,0,0
230002,ST MARY MERCY HOSPITAL,MI,22.333333333333332,1,0,0,0,0,0,0
230002,ST MARY MERCY HOSPITAL,MI,269.3333333333333,0,1,0,0,0,0,0
230002,ST MARY MERCY HOSPITAL,MI,60.666666666666664,0,0,1,0,0,0,0
230002,ST MARY MERCY HOSPITAL,MI,3325.6666666666665,0,0,0,1,0,0,0
230002,ST MARY MERCY HOSPITAL,MI,201.0,0,0,0,0,1,0,0
230002,ST MARY MERCY HOSPITAL,MI,1171.0,0,0,0,0,0,1,0
230002,ST MARY MERCY HOSPITAL,MI,18085.0,0,0,0,0,0,0,1
230003,SPECTRUM HEALTH ZEELAND COMMUNITY HOSPITAL,MI,714.6666666666666,0,0,0,0,0,0,0
230003,SPECTRUM HEALTH ZEELAND COMMUNITY HOSPITAL,MI,14.666666666666666,1,0,0,0,0,0,0
230003,SPECTRUM HEALTH ZEELAND COMMUNITY HOSPITAL,MI,404.6666666666667,0,1,0,0,0,0,0
230003,SPECTRUM HEALTH ZEELAND COMMUNITY HOSPITAL,MI,71.33333333333333,0,0,1,0,0,0,0
230003,SPECTRUM HEALTH ZEELAND COMMUNITY HOSPITAL,MI,2951.3333333333335,0,0,0,1,0,0,0
230003,SPECTRUM HEALTH ZEELAND COMMUNITY HOSPITAL,MI,159.33333333333334,0,0,0,0,1,0,0
230003,SPECTRUM HEALTH ZEELAND COMMUNITY HOSPITAL,MI,641.0,0,0,0,0,0,1,0
230003,SPECTRUM HEALTH ZEELAND COMMUNITY HOSPITAL,MI,14871.0,0,0,0,0,0,0,1
230005,EMMA L BIXBY MEDICAL CENTER,MI,737.6666666666666,0,0,0,0,0,0,0
230005,EMMA L BIXBY MEDICAL CENTER,MI,25.333333333333332,1,0,0,0,0,0,0
230005,EMMA L BIXBY MEDICAL CENTER,MI,203.66666666666666,0,1,0,0,0,0,0
230005,EMMA L BIXBY MEDICAL CENTER,MI,91.0,0,0,1,0,0,0,0
230005,EMMA L BIXBY MEDICAL CENTER,MI,3190.3333333333335,0,0,0,1,0,0,0
230005,EMMA L BIXBY MEDICAL CENTER,MI,229.0,0,0,0,0,1,0,0
230005,EMMA L BIXBY MEDICAL CENTER,MI,1199.3333333333333,0,0,0,0,0,1,0
230005,EMMA L BIXBY MEDICAL CENTER,MI,17030.0,0,0,0,0,0,0,1
230013,DOCTORS' HOSPITAL OF MICHIGAN,MI,337.6666666666667,0,0,0,0,0,0,0
230013,DOCTORS' HOSPITAL OF MICHIGAN,MI,10.666666666666666,1,0,0,0,0,0,0
230013,DOCTORS' HOSPITAL OF MICHIGAN,MI,71.33333333333333,0,1,0,0,0,0,0
230013,DOCTORS' HOSPITAL OF MICHIGAN,MI,31.666666666666668,0,0,1,0,0,0,0
230013,DOCTORS' HOSPITAL OF MICHIGAN,MI,2283.6666666666665,0,0,0,1,0,0,0
230013,DOCTORS' HOSPITAL OF MICHIGAN,MI,312.6666666666667,0,0,0,0,1,0,0
230013,DOCTORS' HOSPITAL OF MICHIGAN,MI,435.3333333333333,0,0,0,0,0,1,0
230013,DOCTORS' HOSPITAL OF MICHIGAN,MI,10449.0,0,0,0,0,0,0,1
230015,THREE RIVERS HEALTH,MI,574.6666666666666,0,0,0,0,0,0,0
230015,THREE RIVERS HEALTH,MI,25.0,1,0,0,0,0,0,0
230015,THREE RIVERS HEALTH,MI,102.66666666666667,0,1,0,0,0,0,0
230015,THREE RIVERS HEALTH,MI,16.0,0,0,1,0,0,0,0
230015,THREE RIVERS HEALTH,MI,2967.6666666666665,0,0,0,1,0,0,0
230015,THREE RIVERS HEALTH,MI,206.0,0,0,0,0,1,0,0
230015,THREE RIVERS HEALTH,MI,973.3333333333334,0,0,0,0,0,1,0
230015,THREE RIVERS HEALTH,MI,14597.0,0,0,0,0,0,0,1
230017,BRONSON METHODIST HOSPITAL,MI,996.6666666666666,0,0,0,0,0,0,0
230017,BRONSON METHODIST HOSPITAL,MI,58.333333333333336,1,0,0,0,0,0,0
230017,BRONSON METHODIST HOSPITAL,MI,165.66666666666666,0,1,0,0,0,0,0
230017,BRONSON METHODIST HOSPITAL,MI,59.333333333333336,0,0,1,0,0,0,0
230017,BRONSON METHODIST HOSPITAL,MI,4376.333333333333,0,0,0,1,0,0,0
230017,BRONSON METHODIST HOSPITAL,MI,282.0,0,0,0,0,1,0,0
230017,BRONSON METHODIST HOSPITAL,MI,880.6666666666666,0,0,0,0,0,1,0
230017,BRONSON METHODIST HOSPITAL,MI,20458.0,0,0,0,0,0,0,1
230019,PROVIDENCE HOSP AND MED CTRS,MI,1134.6666666666667,0,0,0,0,0,0,0
230019,PROVIDENCE HOSP AND MED CTRS,MI,32.666666666666664,1,0,0,0,0,0,0
230019,PROVIDENCE HOSP AND MED CTRS,MI,216.66666666666666,0,1,0,0,0,0,0
230019,PROVIDENCE HOSP AND MED CTRS,MI,30.333333333333332,0,0,1,0,0,0,0
230019,PROVIDENCE HOSP AND MED CTRS,MI,3888.0,0,0,0,1,0,0,0
230019,PROVIDENCE HOSP AND MED CTRS,MI,253.33333333333334,0,0,0,0,1,0,0
230019,PROVIDENCE HOSP AND MED CTRS,MI,1139.0,0,0,0,0,0,1,0
230019,PROVIDENCE HOSP AND MED CTRS,MI,20086.0,0,0,0,0,0,0,1
230020,BEAUMONT HOSPITAL - DEARBORN,MI,1241.3333333333333,0,0,0,0,0,0,0
230020,BEAUMONT HOSPITAL - DEARBORN,MI,23.0,1,0,0,0,0,0,0
230020,BEAUMONT HOSPITAL - DEARBORN,MI,262.3333333333333,0,1,0,0,0,0,0
230020,BEAUMONT HOSPITAL - DEARBORN,MI,25.333333333333332,0,0,1,0,0,0,0
230020,BEAUMONT HOSPITAL - DEARBORN,MI,4261.333333333333,0,0,0,1,0,0,0
230020,BEAUMONT HOSPITAL - DEARBORN,MI,238.0,0,0,0,0,1,0,0
230020,BEAUMONT HOSPITAL - DEARBORN,MI,1117.6666666666667,0,0,0,0,0,1,0
230020,BEAUMONT HOSPITAL - DEARBORN,MI,21508.0,0,0,0,0,0,0,1
230021,LAKELAND HOSPITAL ST JOSEPH,MI,869.0,0,0,0,0,0,0,0
230021,LAKELAND HOSPITAL ST JOSEPH,MI,37.666666666666664,1,0,0,0,0,0,0
230021,LAKELAND HOSPITAL ST JOSEPH,MI,339.6666666666667,0,1,0,0,0,0,0
230021,LAKELAND HOSPITAL ST JOSEPH,MI,60.0,0,0,1,0,0,0,0
230021,LAKELAND HOSPITAL ST JOSEPH,MI,3972.0,0,0,0,1,0,0,0
230021,LAKELAND HOSPITAL ST JOSEPH,MI,318.3333333333333,0,0,0,0,1,0,0
230021,LAKELAND HOSPITAL ST JOSEPH,MI,889.0,0,0,0,0,0,1,0
230021,LAKELAND HOSPITAL ST JOSEPH,MI,19457.0,0,0,0,0,0,0,1
230022,COMMUNITY HEALTH CENTER OF BRANCH COUNTY,MI,609.6666666666666,0,0,0,0,0,0,0
230022,COMMUNITY HEALTH CENTER OF BRANCH COUNTY,MI,42.0,1,0,0,0,0,0,0
230022,COMMUNITY HEALTH CENTER OF BRANCH COUNTY,MI,138.0,0,1,0,0,0,0,0
230022,COMMUNITY HEALTH CENTER OF BRANCH COUNTY,MI,24.333333333333332,0,0,1,0,0,0,0
230022,COMMUNITY HEALTH CENTER OF BRANCH COUNTY,MI,2869.3333333333335,0,0,0,1,0,0,0
230022,COMMUNITY HEALTH CENTER OF BRANCH COUNTY,MI,250.66666666666666,0,0,0,0,1,0,0
230022,COMMUNITY HEALTH CENTER OF BRANCH COUNTY,MI,1033.3333333333333,0,0,0,0,0,1,0
230022,COMMUNITY HEALTH CENTER OF BRANCH COUNTY,MI,14904.0,0,0,0,0,0,0,1
230024,SINAI-GRACE HOSPITAL,MI,1113.3333333333333,0,0,0,0,0,0,0
230024,SINAI-GRACE HOSPITAL,MI,44.666666666666664,1,0,0,0,0,0,0
230024,SINAI-GRACE HOSPITAL,MI,233.0,0,1,0,0,0,0,0
230024,SINAI-GRACE HOSPITAL,MI,26.666666666666668,0,0,1,0,0,0,0
230024,SINAI-GRACE HOSPITAL,MI,3977.6666666666665,0,0,0,1,0,0,0
230024,SINAI-GRACE HOSPITAL,MI,295.0,0,0,0,0,1,0,0
230024,SINAI-GRACE HOSPITAL,MI,966.6666666666666,0,0,0,0,0,1,0
230024,SINAI-GRACE HOSPITAL,MI,19971.0,0,0,0,0,0,0,1
230029,ST JOSEPH MERCY OAKLAND,MI,1086.3333333333333,0,0,0,0,0,0,0
230029,ST JOSEPH MERCY OAKLAND,MI,36.333333333333336,1,0,0,0,0,0,0
230029,ST JOSEPH MERCY OAKLAND,MI,237.66666666666666,0,1,0,0,0,0,0
230029,ST JOSEPH MERCY OAKLAND,MI,42.0,0,0,1,0,0,0,0
230029,ST JOSEPH MERCY OAKLAND,MI,4176.666666666667,0,0,0,1,0,0,0
230029,ST JOSEPH MERCY OAKLAND,MI,218.33333333333334,0,0,0,0,1,0,0
230029,ST JOSEPH MERCY OAKLAND,MI,939.3333333333334,0,0,0,0,0,1,0
230029,ST JOSEPH MERCY OAKLAND,MI,20209.0,0,0,0,0,0,0,1
230030,MIDMICHIGAN MEDICAL CENTER-GRATIOT,MI,698.6666666666666,0,0,0,0,0,0,0
230030,MIDMICHIGAN MEDICAL CENTER-GRATIOT,MI,31.333333333333332,1,0,0,0,0,0,0
230030,MIDMICHIGAN MEDICAL CENTER-GRATIOT,MI,207.66666666666666,0,1,0,0,0,0,0
230030,MIDMICHIGAN MEDICAL CENTER-GRATIOT,MI,55.333333333333336,0,0,1,0,0,0,0
230030,MIDMICHIGAN MEDICAL CENTER-GRATIOT,MI,3321.3333333333335,0,0,0,1,0,0,0
230030,MIDMICHIGAN MEDICAL CENTER-GRATIOT,MI,324.6666666666667,0,0,0,0,1,0,0
230030,MIDMICHIGAN MEDICAL CENTER-GRATIOT,MI,1342.3333333333333,0,0,0,0,0,1,0
230030,MIDMICHIGAN MEDICAL CENTER-GRATIOT,MI,17946.0,0,0,0,0,0,0,1
230031,LAKE HURON MEDICAL CENTER,MI,958.0,0,0,0,0,0,0,0
230031,LAKE HURON MEDICAL CENTER,MI,47.0,1,0,0,0,0,0,0
230031,LAKE HURON MEDICAL CENTER,MI,230.33333333333334,0,1,0,0,0,0,0
230031,LAKE HURON MEDICAL CENTER,MI,28.333333333333332,0,0,1,0,0,0,0
230031,LAKE HURON MEDICAL CENTER,MI,3942.6666666666665,0,0,0,1,0,0,0
230031,LAKE HURON MEDICAL CENTER,MI,238.33333333333334,0,0,0,0,1,0,0
230031,LAKE HURON MEDICAL CENTER,MI,714.3333333333334,0,0,0,0,0,1,0
230031,LAKE HURON MEDICAL CENTER,MI,18476.0,0,0,0,0,0,0,1
230035,SPECTRUM HEALTH UNITED,MI,595.6666666666666,0,0,0,0,0,0,0
230035,SPECTRUM HEALTH UNITED,MI,23.666666666666668,1,0,0,0,0,0,0
230035,SPECTRUM HEALTH UNITED,MI,336.0,0,1,0,0,0,0,0
230035,SPECTRUM HEALTH UNITED,MI,49.333333333333336,0,0,1,0,0,0,0
230035,SPECTRUM HEALTH UNITED,MI,2816.3333333333335,0,0,0,1,0,0,0
230035,SPECTRUM HEALTH UNITED,MI,218.33333333333334,0,0,0,0,1,0,0
230035,SPECTRUM HEALTH UNITED,MI,916.6666666666666,0,0,0,0,0,1,0
230035,SPECTRUM HEALTH UNITED,MI,14867.0,0,0,0,0,0,0,1
230036,MIDMICHIGAN MEDICAL CENTER - ALPENA,MI,738.3333333333334,0,0,0,0,0,0,0
230036,MIDMICHIGAN MEDICAL CENTER - ALPENA,MI,22.0,1,0,0,0,0,0,0
230036,MIDMICHIGAN MEDICAL CENTER - ALPENA,MI,172.66666666666666,0,1,0,0,0,0,0
230036,MIDMICHIGAN MEDICAL CENTER - ALPENA,MI,97.66666666666667,0,0,1,0,0,0,0
230036,MIDMICHIGAN MEDICAL CENTER - ALPENA,MI,3141.0,0,0,0,1,0,0,0
230036,MIDMICHIGAN MEDICAL CENTER - ALPENA,MI,262.3333333333333,0,0,0,0,1,0,0
230036,MIDMICHIGAN MEDICAL CENTER - ALPENA,MI,1067.6666666666667,0,0,0,0,0,1,0
230036,MIDMICHIGAN MEDICAL CENTER - ALPENA,MI,16505.0,0,0,0,0,0,0,1
230037,HILLSDALE HOSPITAL,MI,719.6666666666666,0,0,0,0,0,0,0
230037,HILLSDALE HOSPITAL,MI,23.0,1,0,0,0,0,0,0
230037,HILLSDALE HOSPITAL,MI,232.0,0,1,0,0,0,0,0
230037,HILLSDALE HOSPITAL,MI,44.333333333333336,0,0,1,0,0,0,0
230037,HILLSDALE HOSPITAL,MI,2864.0,0,0,0,1,0,0,0
230037,HILLSDALE HOSPITAL,MI,187.0,0,0,0,0,1,0,0
230037,HILLSDALE HOSPITAL,MI,1151.6666666666667,0,0,0,0,0,1,0
230037,HILLSDALE HOSPITAL,MI,15664.0,0,0,0,0,0,0,1
230038,SPECTRUM HEALTH-BUTTERWORTH CAMPUS,MI,1077.3333333333333,0,0,0,0,0,0,0
230038,SPECTRUM HEALTH-BUTTERWORTH CAMPUS,MI,42.0,1,0,0,0,0,0,0
230038,SPECTRUM HEALTH-BUTTERWORTH CAMPUS,MI,271.3333333333333,0,1,0,0,0,0,0
230038,SPECTRUM HEALTH-BUTTERWORTH CAMPUS,MI,45.333333333333336,0,0,1,0,0,0,0
230038,SPECTRUM HEALTH-BUTTERWORTH CAMPUS,MI,4370.0,0,0,0,1,0,0,0
230038,SPECTRUM HEALTH-BUTTERWORTH CAMPUS,MI,333.3333333333333,0,0,0,0,1,0,0
230038,SPECTRUM HEALTH-BUTTERWORTH CAMPUS,MI,737.6666666666666,0,0,0,0,0,1,0
230038,SPECTRUM HEALTH-BUTTERWORTH CAMPUS,MI,20631.0,0,0,0,0,0,0,1
230040,PENNOCK HEALTH SERVICES,MI,619.0,0,0,0,0,0,0,0
230040,PENNOCK HEALTH SERVICES,MI,16.666666666666668,1,0,0,0,0,0,0
230040,PENNOCK HEALTH SERVICES,MI,229.0,0,1,0,0,0,0,0
230040,PENNOCK HEALTH SERVICES,MI,73.33333333333333,0,0,1,0,0,0,0
230040,PENNOCK HEALTH SERVICES,MI,2931.0,0,0,0,1,0,0,0
230040,PENNOCK HEALTH SERVICES,MI,111.33333333333333,0,0,0,0,1,0,0
230040,PENNOCK HEALTH SERVICES,MI,901.6666666666666,0,0,0,0,0,1,0
230040,PENNOCK HEALTH SERVICES,MI,14643.0,0,0,0,0,0,0,1
230041,MCLAREN BAY REGION,MI,858.6666666666666,0,0,0,0,0,0,0
230041,MCLAREN BAY REGION,MI,29.333333333333332,1,0,0,0,0,0,0
230041,MCLAREN BAY REGION,MI,216.0,0,1,0,0,0,0,0
230041,MCLAREN BAY REGION,MI,22.333333333333332,0,0,1,0,0,0,0
230041,MCLAREN BAY REGION,MI,4140.666666666667,0,0,0,1,0,0,0
230041,MCLAREN BAY REGION,MI,326.6666666666667,0,0,0,0,1,0,0
230041,MCLAREN BAY REGION,MI,1108.3333333333333,0,0,0,0,0,1,0
230041,MCLAREN BAY REGION,MI,20104.0,0,0,0,0,0,0,1
230046,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,MI,1124.0,0,0,0,0,0,0,0
230046,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,MI,62.333333333333336,1,0,0,0,0,0,0
230046,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,MI,235.0,0,1,0,0,0,0,0
230046,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,MI,27.0,0,0,1,0,0,0,0
230046,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,MI,5167.0,0,0,0,1,0,0,0
230046,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,MI,470.6666666666667,0,0,0,0,1,0,0
230046,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,MI,765.6666666666666,0,0,0,0,0,1,0
230046,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,MI,23555.0,0,0,0,0,0,0,1
230047,HENRY FORD MACOMB HOSPITAL,MI,1239.3333333333333,0,0,0,0,0,0,0
230047,HENRY FORD MACOMB HOSPITAL,MI,38.0,1,0,0,0,0,0,0
230047,HENRY FORD MACOMB HOSPITAL,MI,271.3333333333333,0,1,0,0,0,0,0
230047,HENRY FORD MACOMB HOSPITAL,MI,41.0,0,0,1,0,0,0,0
230047,HENRY FORD MACOMB HOSPITAL,MI,4194.0,0,0,0,1,0,0,0
230047,HENRY FORD MACOMB HOSPITAL,MI,223.33333333333334,0,0,0,0,1,0,0
230047,HENRY FORD MACOMB HOSPITAL,MI,1274.3333333333333,0,0,0,0,0,1,0
230047,HENRY FORD MACOMB HOSPITAL,MI,21843.0,0,0,0,0,0,0,1
230053,HENRY FORD HOSPITAL,MI,1065.6666666666667,0,0,0,0,0,0,0
230053,HENRY FORD HOSPITAL,MI,61.666666666666664,1,0,0,0,0,0,0
230053,HENRY FORD HOSPITAL,MI,236.66666666666666,0,1,0,0,0,0,0
230053,HENRY FORD HOSPITAL,MI,30.0,0,0,1,0,0,0,0
230053,HENRY FORD HOSPITAL,MI,4850.0,0,0,0,1,0,0,0
230053,HENRY FORD HOSPITAL,MI,426.6666666666667,0,0,0,0,1,0,0
230053,HENRY FORD HOSPITAL,MI,952.6666666666666,0,0,0,0,0,1,0
230053,HENRY FORD HOSPITAL,MI,22870.0,0,0,0,0,0,0,1
230054,MARQUETTE GENERAL HOSPITAL,MI,964.0,0,0,0,0,0,0,0
230054,MARQUETTE GENERAL HOSPITAL,MI,25.333333333333332,1,0,0,0,0,0,0
230054,MARQUETTE GENERAL HOSPITAL,MI,286.0,0,1,0,0,0,0,0
230054,MARQUETTE GENERAL HOSPITAL,MI,22.0,0,0,1,0,0,0,0
230054,MARQUETTE GENERAL HOSPITAL,MI,4320.333333333333,0,0,0,1,0,0,0
230054,MARQUETTE GENERAL HOSPITAL,MI,506.3333333333333,0,0,0,0,1,0,0
230054,MARQUETTE GENERAL HOSPITAL,MI,903.0,0,0,0,0,0,1,0
230054,MARQUETTE GENERAL HOSPITAL,MI,21080.0,0,0,0,0,0,0,1
230055,DICKINSON COUNTY MEMORIAL HOSPITAL,MI,634.6666666666666,0,0,0,0,0,0,0
230055,DICKINSON COUNTY MEMORIAL HOSPITAL,MI,28.666666666666668,1,0,0,0,0,0,0
230055,DICKINSON COUNTY MEMORIAL HOSPITAL,MI,169.0,0,1,0,0,0,0,0
230055,DICKINSON COUNTY MEMORIAL HOSPITAL,MI,7.0,0,0,1,0,0,0,0
230055,DICKINSON COUNTY MEMORIAL HOSPITAL,MI,3075.6666666666665,0,0,0,1,0,0,0
230055,DICKINSON COUNTY MEMORIAL HOSPITAL,MI,261.0,0,0,0,0,1,0,0
230055,DICKINSON COUNTY MEMORIAL HOSPITAL,MI,2001.3333333333333,0,0,0,0,0,1,0
230055,DICKINSON COUNTY MEMORIAL HOSPITAL,MI,18532.0,0,0,0,0,0,0,1
230058,MERCY HOSPITAL- GRAYLING,MI,588.3333333333334,0,0,0,0,0,0,0
230058,MERCY HOSPITAL- GRAYLING,MI,35.0,1,0,0,0,0,0,0
230058,MERCY HOSPITAL- GRAYLING,MI,283.3333333333333,0,1,0,0,0,0,0
230058,MERCY HOSPITAL- GRAYLING,MI,51.0,0,0,1,0,0,0,0
230058,MERCY HOSPITAL- GRAYLING,MI,2863.6666666666665,0,0,0,1,0,0,0
230058,MERCY HOSPITAL- GRAYLING,MI,281.6666666666667,0,0,0,0,1,0,0
230058,MERCY HOSPITAL- GRAYLING,MI,1000.0,0,0,0,0,0,1,0
230058,MERCY HOSPITAL- GRAYLING,MI,15310.0,0,0,0,0,0,0,1
230059,MERCY HEALTH SAINT MARY'S,MI,1004.0,0,0,0,0,0,0,0
230059,MERCY HEALTH SAINT MARY'S,MI,37.666666666666664,1,0,0,0,0,0,0
230059,MERCY HEALTH SAINT MARY'S,MI,273.3333333333333,0,1,0,0,0,0,0
230059,MERCY HEALTH SAINT MARY'S,MI,42.666666666666664,0,0,1,0,0,0,0
230059,MERCY HEALTH SAINT MARY'S,MI,4174.666666666667,0,0,0,1,0,0,0
230059,MERCY HEALTH SAINT MARY'S,MI,320.0,0,0,0,0,1,0,0
230059,MERCY HEALTH SAINT MARY'S,MI,913.3333333333334,0,0,0,0,0,1,0
230059,MERCY HEALTH SAINT MARY'S,MI,20298.0,0,0,0,0,0,0,1
230066,MERCY HEALTH HACKLEY CAMPUS,MI,981.6666666666666,0,0,0,0,0,0,0
230066,MERCY HEALTH HACKLEY CAMPUS,MI,30.333333333333332,1,0,0,0,0,0,0
230066,MERCY HEALTH HACKLEY CAMPUS,MI,286.6666666666667,0,1,0,0,0,0,0
230066,MERCY HEALTH HACKLEY CAMPUS,MI,31.666666666666668,0,0,1,0,0,0,0
230066,MERCY HEALTH HACKLEY CAMPUS,MI,4326.333333333333,0,0,0,1,0,0,0
230066,MERCY HEALTH HACKLEY CAMPUS,MI,295.3333333333333,0,0,0,0,1,0,0
230066,MERCY HEALTH HACKLEY CAMPUS,MI,877.0,0,0,0,0,0,1,0
230066,MERCY HEALTH HACKLEY CAMPUS,MI,20488.0,0,0,0,0,0,0,1
230069,SAINT JOSEPH MERCY LIVINGSTON HOSPITAL,MI,773.0,0,0,0,0,0,0,0
230069,SAINT JOSEPH MERCY LIVINGSTON HOSPITAL,MI,27.666666666666668,1,0,0,0,0,0,0
230069,SAINT JOSEPH MERCY LIVINGSTON HOSPITAL,MI,320.0,0,1,0,0,0,0,0
230069,SAINT JOSEPH MERCY LIVINGSTON HOSPITAL,MI,51.0,0,0,1,0,0,0,0
230069,SAINT JOSEPH MERCY LIVINGSTON HOSPITAL,MI,3123.6666666666665,0,0,0,1,0,0,0
230069,SAINT JOSEPH MERCY LIVINGSTON HOSPITAL,MI,167.33333333333334,0,0,0,0,1,0,0
230069,SAINT JOSEPH MERCY LIVINGSTON HOSPITAL,MI,1206.6666666666667,0,0,0,0,0,1,0
230069,SAINT JOSEPH MERCY LIVINGSTON HOSPITAL,MI,17006.0,0,0,0,0,0,0,1
230070,COVENANT HEALTHCARE,MI,1043.3333333333333,0,0,0,0,0,0,0
230070,COVENANT HEALTHCARE,MI,45.666666666666664,1,0,0,0,0,0,0
230070,COVENANT HEALTHCARE,MI,233.33333333333334,0,1,0,0,0,0,0
230070,COVENANT HEALTHCARE,MI,28.333333333333332,0,0,1,0,0,0,0
230070,COVENANT HEALTHCARE,MI,4270.0,0,0,0,1,0,0,0
230070,COVENANT HEALTHCARE,MI,309.0,0,0,0,0,1,0,0
230070,COVENANT HEALTHCARE,MI,820.0,0,0,0,0,0,1,0
230070,COVENANT HEALTHCARE,MI,20251.0,0,0,0,0,0,0,1
230071,STRAITH HOSPITAL FOR SPECIAL SURGERY,MI,1240.3333333333333,0,0,0,0,0,0,0
230071,STRAITH HOSPITAL FOR SPECIAL SURGERY,MI,17.333333333333332,1,0,0,0,0,0,0
230071,STRAITH HOSPITAL FOR SPECIAL SURGERY,MI,431.6666666666667,0,1,0,0,0,0,0
230071,STRAITH HOSPITAL FOR SPECIAL SURGERY,MI,32.666666666666664,0,0,1,0,0,0,0
230071,STRAITH HOSPITAL FOR SPECIAL SURGERY,MI,2438.0,0,0,0,1,0,0,0
230071,STRAITH HOSPITAL FOR SPECIAL SURGERY,MI,687.0,0,0,0,0,1,0,0
230071,STRAITH HOSPITAL FOR SPECIAL SURGERY,MI,3027.3333333333335,0,0,0,0,0,1,0
230071,STRAITH HOSPITAL FOR SPECIAL SURGERY,MI,23623.0,0,0,0,0,0,0,1
230072,HOLLAND COMMUNITY HOSPITAL,MI,904.0,0,0,0,0,0,0,0
230072,HOLLAND COMMUNITY HOSPITAL,MI,23.333333333333332,1,0,0,0,0,0,0
230072,HOLLAND COMMUNITY HOSPITAL,MI,316.3333333333333,0,1,0,0,0,0,0
230072,HOLLAND COMMUNITY HOSPITAL,MI,59.666666666666664,0,0,1,0,0,0,0
230072,HOLLAND COMMUNITY HOSPITAL,MI,3591.3333333333335,0,0,0,1,0,0,0
230072,HOLLAND COMMUNITY HOSPITAL,MI,167.66666666666666,0,0,0,0,1,0,0
230072,HOLLAND COMMUNITY HOSPITAL,MI,667.3333333333334,0,0,0,0,0,1,0
230072,HOLLAND COMMUNITY HOSPITAL,MI,17188.0,0,0,0,0,0,0,1
230075,BRONSON BATTLE CREEK HOSPITAL,MI,875.3333333333334,0,0,0,0,0,0,0
230075,BRONSON BATTLE CREEK HOSPITAL,MI,31.0,1,0,0,0,0,0,0
230075,BRONSON BATTLE CREEK HOSPITAL,MI,214.0,0,1,0,0,0,0,0
230075,BRONSON BATTLE CREEK HOSPITAL,MI,39.0,0,0,1,0,0,0,0
230075,BRONSON BATTLE CREEK HOSPITAL,MI,3709.0,0,0,0,1,0,0,0
230075,BRONSON BATTLE CREEK HOSPITAL,MI,258.3333333333333,0,0,0,0,1,0,0
230075,BRONSON BATTLE CREEK HOSPITAL,MI,1379.3333333333333,0,0,0,0,0,1,0
230075,BRONSON BATTLE CREEK HOSPITAL,MI,19520.0,0,0,0,0,0,0,1
230077,ST MARY'S OF MICHIGAN MEDICAL CENTER,MI,1092.0,0,0,0,0,0,0,0
230077,ST MARY'S OF MICHIGAN MEDICAL CENTER,MI,37.333333333333336,1,0,0,0,0,0,0
230077,ST MARY'S OF MICHIGAN MEDICAL CENTER,MI,187.33333333333334,0,1,0,0,0,0,0
230077,ST MARY'S OF MICHIGAN MEDICAL CENTER,MI,31.333333333333332,0,0,1,0,0,0,0
230077,ST MARY'S OF MICHIGAN MEDICAL CENTER,MI,4496.0,0,0,0,1,0,0,0
230077,ST MARY'S OF MICHIGAN MEDICAL CENTER,MI,329.6666666666667,0,0,0,0,1,0,0
230077,ST MARY'S OF MICHIGAN MEDICAL CENTER,MI,919.0,0,0,0,0,0,1,0
230077,ST MARY'S OF MICHIGAN MEDICAL CENTER,MI,21279.0,0,0,0,0,0,0,1
230078,COMMUNITY HOSPITAL- WATERVLIET,MI,558.6666666666666,0,0,0,0,0,0,0
230078,COMMUNITY HOSPITAL- WATERVLIET,MI,27.333333333333332,1,0,0,0,0,0,0
230078,COMMUNITY HOSPITAL- WATERVLIET,MI,408.6666666666667,0,1,0,0,0,0,0
230078,COMMUNITY HOSPITAL- WATERVLIET,MI,29.333333333333332,0,0,1,0,0,0,0
