Provider_ID,Hospital_Name,State,Period,AvgSpendPerEpHosp
230104,HARPER UNIVERSITY HOSPITAL,MI,Complete Episode,20094.0
230104,HARPER UNIVERSITY HOSPITAL,MI,During Index Hospital Admission,1658.5714285714287
230105,MCLAREN - NORTHERN MICHIGAN,MI,1 through 30 days After Discharge from Index Hospital Admission,1012.5714285714286
230105,MCLAREN - NORTHERN MICHIGAN,MI,1 to 3 days Prior to Index Hospital Admission,110.14285714285714
230105,MCLAREN - NORTHERN MICHIGAN,MI,Complete Episode,19590.0
230105,MCLAREN - NORTHERN MICHIGAN,MI,During Index Hospital Admission,1676.142857142857
230108,UP HEALTH SYSTEM PORTAGE,MI,1 through 30 days After Discharge from Index Hospital Admission,948.0
230108,UP HEALTH SYSTEM PORTAGE,MI,1 to 3 days Prior to Index Hospital Admission,57.714285714285715
230108,UP HEALTH SYSTEM PORTAGE,MI,Complete Episode,15759.0
230108,UP HEALTH SYSTEM PORTAGE,MI,During Index Hospital Admission,1245.7142857142858
230110,SPECTRUM HEALTH LUDINGTON HOSPITAL,MI,1 through 30 days After Discharge from Index Hospital Admission,948.4285714285714
230110,SPECTRUM HEALTH LUDINGTON HOSPITAL,MI,1 to 3 days Prior to Index Hospital Admission,69.28571428571429
230110,SPECTRUM HEALTH LUDINGTON HOSPITAL,MI,Complete Episode,15851.0
230110,SPECTRUM HEALTH LUDINGTON HOSPITAL,MI,During Index Hospital Admission,1246.857142857143
230117,BORGESS MEDICAL CENTER,MI,1 through 30 days After Discharge from Index Hospital Admission,951.8571428571429
230117,BORGESS MEDICAL CENTER,MI,1 to 3 days Prior to Index Hospital Admission,122.42857142857143
230117,BORGESS MEDICAL CENTER,MI,Complete Episode,19483.0
230117,BORGESS MEDICAL CENTER,MI,During Index Hospital Admission,1709.0
230118,HURON MEDICAL CENTER,MI,1 through 30 days After Discharge from Index Hospital Admission,1026.142857142857
230118,HURON MEDICAL CENTER,MI,1 to 3 days Prior to Index Hospital Admission,56.0
230118,HURON MEDICAL CENTER,MI,Complete Episode,16542.0
230118,HURON MEDICAL CENTER,MI,During Index Hospital Admission,1280.857142857143
230121,MEMORIAL HEALTHCARE,MI,1 through 30 days After Discharge from Index Hospital Admission,1067.857142857143
230121,MEMORIAL HEALTHCARE,MI,1 to 3 days Prior to Index Hospital Admission,71.85714285714286
230121,MEMORIAL HEALTHCARE,MI,Complete Episode,16676.0
230121,MEMORIAL HEALTHCARE,MI,During Index Hospital Admission,1242.4285714285713
230130,BEAUMONT HOSPITAL ROYAL OAK,MI,1 through 30 days After Discharge from Index Hospital Admission,1174.142857142857
230130,BEAUMONT HOSPITAL ROYAL OAK,MI,1 to 3 days Prior to Index Hospital Admission,75.57142857142857
230130,BEAUMONT HOSPITAL ROYAL OAK,MI,Complete Episode,20191.0
230130,BEAUMONT HOSPITAL ROYAL OAK,MI,During Index Hospital Admission,1634.7142857142858
230132,HURLEY MEDICAL CENTER,MI,1 through 30 days After Discharge from Index Hospital Admission,1095.7142857142858
230132,HURLEY MEDICAL CENTER,MI,1 to 3 days Prior to Index Hospital Admission,94.28571428571429
230132,HURLEY MEDICAL CENTER,MI,Complete Episode,17587.0
230132,HURLEY MEDICAL CENTER,MI,During Index Hospital Admission,1322.2857142857142
230133,OTSEGO MEMORIAL HOSPITAL,MI,1 through 30 days After Discharge from Index Hospital Admission,781.5714285714286
230133,OTSEGO MEMORIAL HOSPITAL,MI,1 to 3 days Prior to Index Hospital Admission,58.285714285714285
230133,OTSEGO MEMORIAL HOSPITAL,MI,Complete Episode,15652.0
230133,OTSEGO MEMORIAL HOSPITAL,MI,During Index Hospital Admission,1396.0
230141,MCLAREN FLINT,MI,1 through 30 days After Discharge from Index Hospital Admission,1247.2857142857142
230141,MCLAREN FLINT,MI,1 to 3 days Prior to Index Hospital Admission,113.0
230141,MCLAREN FLINT,MI,Complete Episode,21004.0
230141,MCLAREN FLINT,MI,During Index Hospital Admission,1640.2857142857142
230142,BEAUMONT HOSPITAL - WAYNE,MI,1 through 30 days After Discharge from Index Hospital Admission,1282.4285714285713
230142,BEAUMONT HOSPITAL - WAYNE,MI,1 to 3 days Prior to Index Hospital Admission,89.0
230142,BEAUMONT HOSPITAL - WAYNE,MI,Complete Episode,18481.0
230142,BEAUMONT HOSPITAL - WAYNE,MI,During Index Hospital Admission,1268.857142857143
230144,FOREST HEALTH MEDICAL CENTER,MI,1 through 30 days After Discharge from Index Hospital Admission,188.71428571428572
230144,FOREST HEALTH MEDICAL CENTER,MI,1 to 3 days Prior to Index Hospital Admission,36.857142857142854
230144,FOREST HEALTH MEDICAL CENTER,MI,Complete Episode,12991.0
230144,FOREST HEALTH MEDICAL CENTER,MI,During Index Hospital Admission,1630.4285714285713
230146,HENRY FORD WYANDOTTE HOSPITAL,MI,1 through 30 days After Discharge from Index Hospital Admission,1317.5714285714287
230146,HENRY FORD WYANDOTTE HOSPITAL,MI,1 to 3 days Prior to Index Hospital Admission,91.28571428571429
230146,HENRY FORD WYANDOTTE HOSPITAL,MI,Complete Episode,19841.0
230146,HENRY FORD WYANDOTTE HOSPITAL,MI,During Index Hospital Admission,1425.5714285714287
230151,BEAUMONT HOSPITAL - FARMINGTON HILLS,MI,1 through 30 days After Discharge from Index Hospital Admission,1486.7142857142858
230151,BEAUMONT HOSPITAL - FARMINGTON HILLS,MI,1 to 3 days Prior to Index Hospital Admission,87.71428571428571
230151,BEAUMONT HOSPITAL - FARMINGTON HILLS,MI,Complete Episode,20735.0
230151,BEAUMONT HOSPITAL - FARMINGTON HILLS,MI,During Index Hospital Admission,1387.857142857143
230156,ST JOSEPH MERCY HOSPITAL,MI,1 through 30 days After Discharge from Index Hospital Admission,1122.142857142857
230156,ST JOSEPH MERCY HOSPITAL,MI,1 to 3 days Prior to Index Hospital Admission,106.42857142857143
230156,ST JOSEPH MERCY HOSPITAL,MI,Complete Episode,19787.0
230156,ST JOSEPH MERCY HOSPITAL,MI,During Index Hospital Admission,1598.142857142857
230165,ST JOHN HOSPITAL AND MEDICAL CENTER,MI,1 through 30 days After Discharge from Index Hospital Admission,1335.7142857142858
230165,ST JOHN HOSPITAL AND MEDICAL CENTER,MI,1 to 3 days Prior to Index Hospital Admission,84.0
230165,ST JOHN HOSPITAL AND MEDICAL CENTER,MI,Complete Episode,22079.0
230165,ST JOHN HOSPITAL AND MEDICAL CENTER,MI,During Index Hospital Admission,1734.2857142857142
230167,MCLAREN GREATER LANSING,MI,1 through 30 days After Discharge from Index Hospital Admission,1018.2857142857143
230167,MCLAREN GREATER LANSING,MI,1 to 3 days Prior to Index Hospital Admission,81.71428571428571
230167,MCLAREN GREATER LANSING,MI,Complete Episode,18927.0
230167,MCLAREN GREATER LANSING,MI,During Index Hospital Admission,1603.857142857143
230174,NORTH OTTAWA COMMUNITY HEALTH SYSTEM,MI,1 through 30 days After Discharge from Index Hospital Admission,1168.2857142857142
230174,NORTH OTTAWA COMMUNITY HEALTH SYSTEM,MI,1 to 3 days Prior to Index Hospital Admission,74.0
230174,NORTH OTTAWA COMMUNITY HEALTH SYSTEM,MI,Complete Episode,17275.0
230174,NORTH OTTAWA COMMUNITY HEALTH SYSTEM,MI,During Index Hospital Admission,1225.7142857142858
230176,BEAUMONT HOSPITAL - TRENTON,MI,1 through 30 days After Discharge from Index Hospital Admission,1231.0
230176,BEAUMONT HOSPITAL - TRENTON,MI,1 to 3 days Prior to Index Hospital Admission,84.42857142857143
230176,BEAUMONT HOSPITAL - TRENTON,MI,Complete Episode,19240.0
230176,BEAUMONT HOSPITAL - TRENTON,MI,During Index Hospital Admission,1433.0
230180,MIDMICHIGAN MEDICAL CENTER-CLARE,MI,1 through 30 days After Discharge from Index Hospital Admission,890.1428571428571
230180,MIDMICHIGAN MEDICAL CENTER-CLARE,MI,1 to 3 days Prior to Index Hospital Admission,76.0
230180,MIDMICHIGAN MEDICAL CENTER-CLARE,MI,Complete Episode,14059.0
230180,MIDMICHIGAN MEDICAL CENTER-CLARE,MI,During Index Hospital Admission,1042.5714285714287
230193,MCLAREN LAPEER REGION,MI,1 through 30 days After Discharge from Index Hospital Admission,1094.142857142857
230193,MCLAREN LAPEER REGION,MI,1 to 3 days Prior to Index Hospital Admission,83.42857142857143
230193,MCLAREN LAPEER REGION,MI,Complete Episode,18216.0
230193,MCLAREN LAPEER REGION,MI,During Index Hospital Admission,1424.5714285714287
230195,ST JOHN MACOMB-OAKLAND HOSPITAL-MACOMB CENTER,MI,1 through 30 days After Discharge from Index Hospital Admission,1333.0
230195,ST JOHN MACOMB-OAKLAND HOSPITAL-MACOMB CENTER,MI,1 to 3 days Prior to Index Hospital Admission,78.57142857142857
230195,ST JOHN MACOMB-OAKLAND HOSPITAL-MACOMB CENTER,MI,Complete Episode,20267.0
230195,ST JOHN MACOMB-OAKLAND HOSPITAL-MACOMB CENTER,MI,During Index Hospital Admission,1483.5714285714287
230197,GENESYS REGIONAL MEDICAL CENTER - HEALTH PARK,MI,1 through 30 days After Discharge from Index Hospital Admission,1221.5714285714287
230197,GENESYS REGIONAL MEDICAL CENTER - HEALTH PARK,MI,1 to 3 days Prior to Index Hospital Admission,89.71428571428571
230197,GENESYS REGIONAL MEDICAL CENTER - HEALTH PARK,MI,Complete Episode,20785.0
230197,GENESYS REGIONAL MEDICAL CENTER - HEALTH PARK,MI,During Index Hospital Admission,1657.857142857143
230207,MCLAREN OAKLAND,MI,1 through 30 days After Discharge from Index Hospital Admission,1163.7142857142858
230207,MCLAREN OAKLAND,MI,1 to 3 days Prior to Index Hospital Admission,84.71428571428571
230207,MCLAREN OAKLAND,MI,Complete Episode,17924.0
230207,MCLAREN OAKLAND,MI,During Index Hospital Admission,1312.2857142857142
230208,SPARROW CARSON HOSPITAL,MI,1 through 30 days After Discharge from Index Hospital Admission,1329.142857142857
230208,SPARROW CARSON HOSPITAL,MI,1 to 3 days Prior to Index Hospital Admission,56.42857142857143
230208,SPARROW CARSON HOSPITAL,MI,Complete Episode,19277.0
230208,SPARROW CARSON HOSPITAL,MI,During Index Hospital Admission,1368.0
230216,MCLAREN PORT HURON HOSPITAL,MI,1 through 30 days After Discharge from Index Hospital Admission,1018.0
230216,MCLAREN PORT HURON HOSPITAL,MI,1 to 3 days Prior to Index Hospital Admission,91.0
230216,MCLAREN PORT HURON HOSPITAL,MI,Complete Episode,17687.0
230216,MCLAREN PORT HURON HOSPITAL,MI,During Index Hospital Admission,1417.5714285714287
230217,OAKLAWN HOSPITAL,MI,1 through 30 days After Discharge from Index Hospital Admission,927.4285714285714
230217,OAKLAWN HOSPITAL,MI,1 to 3 days Prior to Index Hospital Admission,96.28571428571429
230217,OAKLAWN HOSPITAL,MI,Complete Episode,17931.0
230217,OAKLAWN HOSPITAL,MI,During Index Hospital Admission,1537.7142857142858
230222,MIDMICHIGAN MEDICAL CENTER-MIDLAND,MI,1 through 30 days After Discharge from Index Hospital Admission,937.5714285714286
230222,MIDMICHIGAN MEDICAL CENTER-MIDLAND,MI,1 to 3 days Prior to Index Hospital Admission,119.57142857142857
230222,MIDMICHIGAN MEDICAL CENTER-MIDLAND,MI,Complete Episode,19222.0
230222,MIDMICHIGAN MEDICAL CENTER-MIDLAND,MI,During Index Hospital Admission,1688.857142857143
230227,MCLAREN MACOMB,MI,1 through 30 days After Discharge from Index Hospital Admission,1231.857142857143
230227,MCLAREN MACOMB,MI,1 to 3 days Prior to Index Hospital Admission,85.85714285714286
230227,MCLAREN MACOMB,MI,Complete Episode,19449.0
230227,MCLAREN MACOMB,MI,During Index Hospital Admission,1460.7142857142858
230230,EDWARD W SPARROW HOSPITAL,MI,1 through 30 days After Discharge from Index Hospital Admission,1145.4285714285713
230230,EDWARD W SPARROW HOSPITAL,MI,1 to 3 days Prior to Index Hospital Admission,109.71428571428571
230230,EDWARD W SPARROW HOSPITAL,MI,Complete Episode,19289.0
230230,EDWARD W SPARROW HOSPITAL,MI,During Index Hospital Admission,1500.142857142857
230236,METRO HEALTH HOSPITAL,MI,1 through 30 days After Discharge from Index Hospital Admission,1031.0
230236,METRO HEALTH HOSPITAL,MI,1 to 3 days Prior to Index Hospital Admission,79.0
230236,METRO HEALTH HOSPITAL,MI,Complete Episode,21229.0
230236,METRO HEALTH HOSPITAL,MI,During Index Hospital Admission,1922.7142857142858
230239,CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL,MI,1 through 30 days After Discharge from Index Hospital Admission,796.8571428571429
230239,CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL,MI,1 to 3 days Prior to Index Hospital Admission,62.0
230239,CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL,MI,Complete Episode,14424.0
230239,CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL,MI,During Index Hospital Admission,1201.857142857143
230241,ST JOHN RIVER DISTRICT HOSPITAL,MI,1 through 30 days After Discharge from Index Hospital Admission,982.4285714285714
230241,ST JOHN RIVER DISTRICT HOSPITAL,MI,1 to 3 days Prior to Index Hospital Admission,70.42857142857143
230241,ST JOHN RIVER DISTRICT HOSPITAL,MI,Complete Episode,15830.0
230241,ST JOHN RIVER DISTRICT HOSPITAL,MI,During Index Hospital Admission,1208.4285714285713
230244,GARDEN CITY HOSPITAL,MI,1 through 30 days After Discharge from Index Hospital Admission,1389.7142857142858
230244,GARDEN CITY HOSPITAL,MI,1 to 3 days Prior to Index Hospital Admission,80.71428571428571
230244,GARDEN CITY HOSPITAL,MI,Complete Episode,20549.0
230244,GARDEN CITY HOSPITAL,MI,During Index Hospital Admission,1465.0
230254,CRITTENTON HOSPITAL MEDICAL CENTER,MI,1 through 30 days After Discharge from Index Hospital Admission,1284.0
230254,CRITTENTON HOSPITAL MEDICAL CENTER,MI,1 to 3 days Prior to Index Hospital Admission,74.42857142857143
230254,CRITTENTON HOSPITAL MEDICAL CENTER,MI,Complete Episode,20708.0
230254,CRITTENTON HOSPITAL MEDICAL CENTER,MI,During Index Hospital Admission,1599.7142857142858
230259,ST JOSEPH MERCY CHELSEA,MI,1 through 30 days After Discharge from Index Hospital Admission,792.2857142857143
230259,ST JOSEPH MERCY CHELSEA,MI,1 to 3 days Prior to Index Hospital Admission,54.0
230259,ST JOSEPH MERCY CHELSEA,MI,Complete Episode,16748.0
230259,ST JOSEPH MERCY CHELSEA,MI,During Index Hospital Admission,1546.2857142857142
230269,BEAUMONT HOSPITAL TROY,MI,1 through 30 days After Discharge from Index Hospital Admission,1092.2857142857142
230269,BEAUMONT HOSPITAL TROY,MI,1 to 3 days Prior to Index Hospital Admission,75.42857142857143
230269,BEAUMONT HOSPITAL TROY,MI,Complete Episode,18407.0
230269,BEAUMONT HOSPITAL TROY,MI,During Index Hospital Admission,1462.142857142857
230270,BEAUMONT HOSPITAL - TAYLOR,MI,1 through 30 days After Discharge from Index Hospital Admission,1427.2857142857142
230270,BEAUMONT HOSPITAL - TAYLOR,MI,1 to 3 days Prior to Index Hospital Admission,80.0
230270,BEAUMONT HOSPITAL - TAYLOR,MI,Complete Episode,19543.0
230270,BEAUMONT HOSPITAL - TAYLOR,MI,During Index Hospital Admission,1284.5714285714287
230273,DETROIT RECEIVING HOSPITAL,MI,1 through 30 days After Discharge from Index Hospital Admission,1394.142857142857
230273,DETROIT RECEIVING HOSPITAL,MI,1 to 3 days Prior to Index Hospital Admission,89.85714285714286
230273,DETROIT RECEIVING HOSPITAL,MI,Complete Episode,19260.0
230273,DETROIT RECEIVING HOSPITAL,MI,During Index Hospital Admission,1267.4285714285713
230275,HEALTHSOURCE SAGINAW,MI,1 through 30 days After Discharge from Index Hospital Admission,268.0
230275,HEALTHSOURCE SAGINAW,MI,1 to 3 days Prior to Index Hospital Admission,94.57142857142857
230275,HEALTHSOURCE SAGINAW,MI,Complete Episode,7623.0
230275,HEALTHSOURCE SAGINAW,MI,During Index Hospital Admission,726.2857142857143
230277,HURON VALLEY-SINAI HOSPITAL,MI,1 through 30 days After Discharge from Index Hospital Admission,1245.5714285714287
230277,HURON VALLEY-SINAI HOSPITAL,MI,1 to 3 days Prior to Index Hospital Admission,68.42857142857143
230277,HURON VALLEY-SINAI HOSPITAL,MI,Complete Episode,19523.0
230277,HURON VALLEY-SINAI HOSPITAL,MI,During Index Hospital Admission,1474.857142857143
230279,BRIGHTON HOSPITAL,MI,1 through 30 days After Discharge from Index Hospital Admission,236.42857142857142
230279,BRIGHTON HOSPITAL,MI,1 to 3 days Prior to Index Hospital Admission,4.857142857142857
230279,BRIGHTON HOSPITAL,MI,Complete Episode,8836.0
230279,BRIGHTON HOSPITAL,MI,During Index Hospital Admission,1021.0
230297,KARMANOS CANCER CENTER,MI,1 through 30 days After Discharge from Index Hospital Admission,1439.5714285714287
230297,KARMANOS CANCER CENTER,MI,1 to 3 days Prior to Index Hospital Admission,96.0
230297,KARMANOS CANCER CENTER,MI,Complete Episode,24787.0
230297,KARMANOS CANCER CENTER,MI,During Index Hospital Admission,2005.4285714285713
230301,OAKLAND REGIONAL HOSPITAL,MI,1 through 30 days After Discharge from Index Hospital Admission,1912.7142857142858
230301,OAKLAND REGIONAL HOSPITAL,MI,1 to 3 days Prior to Index Hospital Admission,380.7142857142857
230301,OAKLAND REGIONAL HOSPITAL,MI,Complete Episode,22938.0
230301,OAKLAND REGIONAL HOSPITAL,MI,During Index Hospital Admission,983.4285714285714
230302,HENRY FORD WEST BLOOMFIELD HOSPITAL,MI,1 through 30 days After Discharge from Index Hospital Admission,1212.4285714285713
230302,HENRY FORD WEST BLOOMFIELD HOSPITAL,MI,1 to 3 days Prior to Index Hospital Admission,71.42857142857143
230302,HENRY FORD WEST BLOOMFIELD HOSPITAL,MI,Complete Episode,19413.0
230302,HENRY FORD WEST BLOOMFIELD HOSPITAL,MI,During Index Hospital Admission,1489.5714285714287
230303,WEST SHORE MEDICAL CENTER,MI,1 through 30 days After Discharge from Index Hospital Admission,807.2857142857143
230303,WEST SHORE MEDICAL CENTER,MI,1 to 3 days Prior to Index Hospital Admission,71.42857142857143
230303,WEST SHORE MEDICAL CENTER,MI,Complete Episode,15094.0
230303,WEST SHORE MEDICAL CENTER,MI,During Index Hospital Admission,1277.7142857142858
240001,NORTH MEMORIAL MEDICAL CENTER,MN,1 through 30 days After Discharge from Index Hospital Admission,1118.2857142857142
240001,NORTH MEMORIAL MEDICAL CENTER,MN,1 to 3 days Prior to Index Hospital Admission,121.28571428571429
240001,NORTH MEMORIAL MEDICAL CENTER,MN,Complete Episode,19708.0
240001,NORTH MEMORIAL MEDICAL CENTER,MN,During Index Hospital Admission,1576.142857142857
240002,ESSENTIA HEALTH ST MARY'S MEDICAL CENTER,MN,1 through 30 days After Discharge from Index Hospital Admission,1098.0
240002,ESSENTIA HEALTH ST MARY'S MEDICAL CENTER,MN,1 to 3 days Prior to Index Hospital Admission,173.42857142857142
240002,ESSENTIA HEALTH ST MARY'S MEDICAL CENTER,MN,Complete Episode,21397.0
240002,ESSENTIA HEALTH ST MARY'S MEDICAL CENTER,MN,During Index Hospital Admission,1785.4285714285713
240004,HENNEPIN COUNTY MEDICAL CENTER 1,MN,1 through 30 days After Discharge from Index Hospital Admission,1198.7142857142858
240004,HENNEPIN COUNTY MEDICAL CENTER 1,MN,1 to 3 days Prior to Index Hospital Admission,133.42857142857142
240004,HENNEPIN COUNTY MEDICAL CENTER 1,MN,Complete Episode,20143.0
240004,HENNEPIN COUNTY MEDICAL CENTER 1,MN,During Index Hospital Admission,1545.4285714285713
240006,OLMSTED MEDICAL CENTER,MN,1 through 30 days After Discharge from Index Hospital Admission,538.1428571428571
240006,OLMSTED MEDICAL CENTER,MN,1 to 3 days Prior to Index Hospital Admission,40.42857142857143
240006,OLMSTED MEDICAL CENTER,MN,Complete Episode,12614.0
240006,OLMSTED MEDICAL CENTER,MN,During Index Hospital Admission,1223.5714285714287
240010,MAYO CLINIC HOSPITAL ROCHESTER,MN,1 through 30 days After Discharge from Index Hospital Admission,1037.142857142857
240010,MAYO CLINIC HOSPITAL ROCHESTER,MN,1 to 3 days Prior to Index Hospital Admission,134.0
240010,MAYO CLINIC HOSPITAL ROCHESTER,MN,Complete Episode,23921.0
240010,MAYO CLINIC HOSPITAL ROCHESTER,MN,During Index Hospital Admission,2246.1428571428573
240014,NORTHFIELD HOSPITAL,MN,1 through 30 days After Discharge from Index Hospital Admission,821.2857142857143
240014,NORTHFIELD HOSPITAL,MN,1 to 3 days Prior to Index Hospital Admission,55.0
240014,NORTHFIELD HOSPITAL,MN,Complete Episode,14564.0
240014,NORTHFIELD HOSPITAL,MN,During Index Hospital Admission,1204.142857142857
240018,MAYO CLINIC HEALTH SYSTEM IN RED WING,MN,1 through 30 days After Discharge from Index Hospital Admission,828.0
240018,MAYO CLINIC HEALTH SYSTEM IN RED WING,MN,1 to 3 days Prior to Index Hospital Admission,76.14285714285714
240018,MAYO CLINIC HEALTH SYSTEM IN RED WING,MN,Complete Episode,16540.0
240018,MAYO CLINIC HEALTH SYSTEM IN RED WING,MN,During Index Hospital Admission,1458.5714285714287
240019,ESSENTIA HEALTH DULUTH,MN,1 through 30 days After Discharge from Index Hospital Admission,835.2857142857143
240019,ESSENTIA HEALTH DULUTH,MN,1 to 3 days Prior to Index Hospital Admission,156.28571428571428
240019,ESSENTIA HEALTH DULUTH,MN,Complete Episode,18797.0
240019,ESSENTIA HEALTH DULUTH,MN,During Index Hospital Admission,1693.4285714285713
240020,CAMBRIDGE MEDICAL CENTER,MN,1 through 30 days After Discharge from Index Hospital Admission,955.1428571428571
240020,CAMBRIDGE MEDICAL CENTER,MN,1 to 3 days Prior to Index Hospital Admission,61.0
240020,CAMBRIDGE MEDICAL CENTER,MN,Complete Episode,15549.0
240020,CAMBRIDGE MEDICAL CENTER,MN,During Index Hospital Admission,1205.0
240022,SANFORD WORTHINGTON MEDICAL CENTER,MN,1 through 30 days After Discharge from Index Hospital Admission,1009.7142857142857
240022,SANFORD WORTHINGTON MEDICAL CENTER,MN,1 to 3 days Prior to Index Hospital Admission,72.14285714285714
240022,SANFORD WORTHINGTON MEDICAL CENTER,MN,Complete Episode,15791.0
240022,SANFORD WORTHINGTON MEDICAL CENTER,MN,During Index Hospital Admission,1174.0
240030,DOUGLAS COUNTY HOSPITAL,MN,1 through 30 days After Discharge from Index Hospital Admission,904.4285714285714
240030,DOUGLAS COUNTY HOSPITAL,MN,1 to 3 days Prior to Index Hospital Admission,91.71428571428571
240030,DOUGLAS COUNTY HOSPITAL,MN,Complete Episode,18929.0
240030,DOUGLAS COUNTY HOSPITAL,MN,During Index Hospital Admission,1707.857142857143
240036,ST CLOUD HOSPITAL,MN,1 through 30 days After Discharge from Index Hospital Admission,1073.142857142857
240036,ST CLOUD HOSPITAL,MN,1 to 3 days Prior to Index Hospital Admission,156.57142857142858
240036,ST CLOUD HOSPITAL,MN,Complete Episode,20743.0
240036,ST CLOUD HOSPITAL,MN,During Index Hospital Admission,1733.4285714285713
240038,ALLINA UNITED HOSPITAL,MN,1 through 30 days After Discharge from Index Hospital Admission,1016.5714285714286
240038,ALLINA UNITED HOSPITAL,MN,1 to 3 days Prior to Index Hospital Admission,119.28571428571429
240038,ALLINA UNITED HOSPITAL,MN,Complete Episode,19694.0
240038,ALLINA UNITED HOSPITAL,MN,During Index Hospital Admission,1677.5714285714287
240040,UNIVERSITY MEDICAL CENTER-MESABI/ MESABA CLINICS,MN,1 through 30 days After Discharge from Index Hospital Admission,763.7142857142857
240040,UNIVERSITY MEDICAL CENTER-MESABI/ MESABA CLINICS,MN,1 to 3 days Prior to Index Hospital Admission,79.42857142857143
240040,UNIVERSITY MEDICAL CENTER-MESABI/ MESABA CLINICS,MN,Complete Episode,14890.0
240040,UNIVERSITY MEDICAL CENTER-MESABI/ MESABA CLINICS,MN,During Index Hospital Admission,1283.857142857143
240043,MAYO CLINIC HEALTH SYSTEM - ALBERT LEA AND AUSTIN,MN,1 through 30 days After Discharge from Index Hospital Admission,943.2857142857143
240043,MAYO CLINIC HEALTH SYSTEM - ALBERT LEA AND AUSTIN,MN,1 to 3 days Prior to Index Hospital Admission,66.42857142857143
240043,MAYO CLINIC HEALTH SYSTEM - ALBERT LEA AND AUSTIN,MN,Complete Episode,16847.0
240043,MAYO CLINIC HEALTH SYSTEM - ALBERT LEA AND AUSTIN,MN,During Index Hospital Admission,1397.142857142857
240044,WINONA HEALTH SERVICES,MN,1 through 30 days After Discharge from Index Hospital Admission,789.2857142857143
240044,WINONA HEALTH SERVICES,MN,1 to 3 days Prior to Index Hospital Admission,44.285714285714285
240044,WINONA HEALTH SERVICES,MN,Complete Episode,13925.0
240044,WINONA HEALTH SERVICES,MN,During Index Hospital Admission,1155.7142857142858
240047,ST LUKES HOSPITAL,MN,1 through 30 days After Discharge from Index Hospital Admission,1198.4285714285713
240047,ST LUKES HOSPITAL,MN,1 to 3 days Prior to Index Hospital Admission,90.14285714285714
240047,ST LUKES HOSPITAL,MN,Complete Episode,20613.0
240047,ST LUKES HOSPITAL,MN,During Index Hospital Admission,1656.142857142857
240050,FAIRVIEW LAKES HEALTH SERVICES,MN,1 through 30 days After Discharge from Index Hospital Admission,863.8571428571429
240050,FAIRVIEW LAKES HEALTH SERVICES,MN,1 to 3 days Prior to Index Hospital Admission,71.28571428571429
240050,FAIRVIEW LAKES HEALTH SERVICES,MN,Complete Episode,15365.0
240050,FAIRVIEW LAKES HEALTH SERVICES,MN,During Index Hospital Admission,1260.142857142857
240052,LAKE REGION HEALTHCARE CORPORATION,MN,1 through 30 days After Discharge from Index Hospital Admission,938.0
240052,LAKE REGION HEALTHCARE CORPORATION,MN,1 to 3 days Prior to Index Hospital Admission,51.857142857142854
240052,LAKE REGION HEALTHCARE CORPORATION,MN,Complete Episode,16256.0
240052,LAKE REGION HEALTHCARE CORPORATION,MN,During Index Hospital Admission,1332.2857142857142
240053,PARK NICOLLET METHODIST HOSPITAL,MN,1 through 30 days After Discharge from Index Hospital Admission,967.0
240053,PARK NICOLLET METHODIST HOSPITAL,MN,1 to 3 days Prior to Index Hospital Admission,86.14285714285714
240053,PARK NICOLLET METHODIST HOSPITAL,MN,Complete Episode,18220.0
240053,PARK NICOLLET METHODIST HOSPITAL,MN,During Index Hospital Admission,1549.7142857142858
240056,RIDGEVIEW MEDICAL CENTER,MN,1 through 30 days After Discharge from Index Hospital Admission,979.4285714285714
240056,RIDGEVIEW MEDICAL CENTER,MN,1 to 3 days Prior to Index Hospital Admission,68.57142857142857
240056,RIDGEVIEW MEDICAL CENTER,MN,Complete Episode,16498.0
240056,RIDGEVIEW MEDICAL CENTER,MN,During Index Hospital Admission,1308.857142857143
240057,ABBOTT NORTHWESTERN HOSPITAL,MN,1 through 30 days After Discharge from Index Hospital Admission,945.8571428571429
240057,ABBOTT NORTHWESTERN HOSPITAL,MN,1 to 3 days Prior to Index Hospital Admission,128.0
240057,ABBOTT NORTHWESTERN HOSPITAL,MN,Complete Episode,21454.0
240057,ABBOTT NORTHWESTERN HOSPITAL,MN,During Index Hospital Admission,1991.0
240059,REGINA HOSPITAL,MN,1 through 30 days After Discharge from Index Hospital Admission,825.2857142857143
240059,REGINA HOSPITAL,MN,1 to 3 days Prior to Index Hospital Admission,56.285714285714285
240059,REGINA HOSPITAL,MN,Complete Episode,14300.0
240059,REGINA HOSPITAL,MN,During Index Hospital Admission,1161.2857142857142
240063,ST JOSEPH'S HOSPITAL,MN,1 through 30 days After Discharge from Index Hospital Admission,1048.2857142857142
240063,ST JOSEPH'S HOSPITAL,MN,1 to 3 days Prior to Index Hospital Admission,93.57142857142857
240063,ST JOSEPH'S HOSPITAL,MN,Complete Episode,19623.0
240063,ST JOSEPH'S HOSPITAL,MN,During Index Hospital Admission,1661.5714285714287
240064,GRAND ITASCA CLINIC AND HOSPITAL,MN,1 through 30 days After Discharge from Index Hospital Admission,892.7142857142857
